"contrast","database","pathway","NES","padj","size"
"Cancer_vs_Healthy","GO_BP","regulation of endocytosis",1.77567195698044,0.0190069188114077,61
"Cancer_vs_Healthy","GO_BP","cell chemotaxis",1.77417340703032,0.0311884683171313,41
"Cancer_vs_Healthy","GO_BP","regulation of cell shape",1.77099310633003,0.0477599347341784,26
"Cancer_vs_Healthy","GO_BP","eye morphogenesis",1.76969246169622,0.0429752326325693,8
"Cancer_vs_Healthy","GO_BP","vascular process in circulatory system",1.76931756547016,0.0403212651537284,34
"Cancer_vs_Healthy","GO_BP","regulation of cell projection assembly",1.76884197287017,0.0317468964243366,37
"Cancer_vs_Healthy","GO_BP","regulation of leukocyte differentiation",1.76795527191717,0.0357551290372662,35
"Cancer_vs_Healthy","GO_BP","glial cell development",1.7670879191836,0.035808543949641,19
"Cancer_vs_Healthy","GO_BP","positive regulation of mononuclear cell proliferation",1.76699647130784,0.0429752326325693,13
"Cancer_vs_Healthy","GO_BP","response to lipoprotein particle",1.76578335295458,0.0450708280417887,8
"Cancer_vs_Healthy","GO_BP","cellular response to lipoprotein particle stimulus",1.76578335295458,0.0450708280417887,8
"Cancer_vs_Healthy","GO_BP","nucleobase metabolic process",1.76475360832664,0.0413348319184079,15
"Cancer_vs_Healthy","GO_BP","zymogen activation",1.7613018387728,0.0450708280417887,13
"Cancer_vs_Healthy","GO_BP","mitochondrial calcium ion transmembrane transport",-1.76097864235742,0.0767659541387059,11
"Cancer_vs_Healthy","GO_BP","receptor clustering",1.76020903415168,0.0631168088858631,12
"Cancer_vs_Healthy","GO_BP","establishment or maintenance of cell polarity",1.75978538098891,0.0294452474138163,39
"Cancer_vs_Healthy","GO_BP","vesicle-mediated transport in synapse",1.75256190746683,0.0307574598280521,45
"Cancer_vs_Healthy","GO_BP","host-mediated perturbation of symbiont process",1.75254909069384,0.0643181098246751,20
"Cancer_vs_Healthy","GO_BP","pigment metabolic process",1.75223821747352,0.0453458108738438,15
"Cancer_vs_Healthy","GO_BP","ubiquinone biosynthetic process",-1.75164189350136,0.135488035620498,10
"Cancer_vs_Healthy","GO_BP","epithelial cell proliferation",1.74888786970915,0.0347437297180756,36
"Cancer_vs_Healthy","GO_BP","T cell differentiation",1.74609352359146,0.060315199615017,26
"Cancer_vs_Healthy","GO_BP","skeletal system development",1.74216304006238,0.0413348319184079,35
"Cancer_vs_Healthy","GO_BP","muscle cell apoptotic process",-1.74075268956488,0.110393060472698,15
"Cancer_vs_Healthy","GO_BP","response to cadmium ion",1.73592120474016,0.0477599347341784,9
"Cancer_vs_Healthy","GO_BP","epithelial cell development",1.73568267818603,0.0807631185565616,18
"Cancer_vs_Healthy","GO_BP","microtubule anchoring",-1.72939975801352,0.0586076191067611,6
"Cancer_vs_Healthy","GO_BP","plasma lipoprotein particle clearance",1.7271362114465,0.0657269611804075,10
"Cancer_vs_Healthy","GO_BP","negative regulation of locomotion",1.72437372187657,0.0236047072910384,51
"Cancer_vs_Healthy","GO_BP","negative regulation of cell motility",1.72437372187657,0.0236047072910384,51
"Cancer_vs_Healthy","GO_BP","blood vessel diameter maintenance",1.72405751708002,0.0885426794323284,18
"Cancer_vs_Healthy","GO_BP","regulation of actin filament-based process",1.719197644384,0.0207539072990196,88
"Cancer_vs_Healthy","GO_BP","positive regulation of cytokine production",1.71342373860994,0.0317468964243366,68
"Cancer_vs_Healthy","GO_BP","quinone metabolic process",-1.71270218361492,0.0959344114549358,11
"Cancer_vs_Healthy","GO_BP","regulation of muscle cell apoptotic process",-1.70759980233494,0.133894521517775,13
"Cancer_vs_Healthy","GO_BP","mitochondrion organization",-1.70378774823832,0.00502733896958476,142
"Cancer_vs_Healthy","GO_BP","regulation of substrate adhesion-dependent cell spreading",1.70317543918623,0.103513178792001,18
"Cancer_vs_Healthy","GO_BP","lymphocyte proliferation",1.70294125270886,0.0815626222885931,23
"Cancer_vs_Healthy","GO_BP","sex differentiation",1.70072420794083,0.0787740374071088,10
"Cancer_vs_Healthy","GO_BP","heme metabolic process",1.69835772410014,0.0787740374071088,13
"Cancer_vs_Healthy","GO_BP","lymphocyte activation involved in immune response",1.69826679907668,0.0807631185565616,28
"Cancer_vs_Healthy","GO_BP","response to fatty acid",1.69802370869741,0.0777517011528585,14
"Cancer_vs_Healthy","GO_BP","negative regulation of supramolecular fiber organization",1.69417072039018,0.0520092126487175,47
"Cancer_vs_Healthy","GO_BP","regulation of epithelial cell proliferation",1.69404944913563,0.0517695625338903,33
"Cancer_vs_Healthy","GO_BP","regulation of cell cycle G2/M phase transition",-1.69312586080178,0.0745177258041418,6
"Cancer_vs_Healthy","GO_BP","regulation of endothelial cell migration",1.69250168652184,0.0787740374071088,30
"Cancer_vs_Healthy","GO_BP","cell killing",1.68966551512101,0.0789951062466709,30
"Cancer_vs_Healthy","GO_BP","homotypic cell-cell adhesion",1.68927382866624,0.0815626222885931,25
"Cancer_vs_Healthy","GO_BP","regulation of T cell mediated immunity",1.68844021196743,0.0757649018384379,17
"Cancer_vs_Healthy","GO_BP","membrane depolarization during cardiac muscle cell action potential",-1.68597273847458,0.101371041544498,7
"Cancer_vs_Healthy","GO_BP","cortical cytoskeleton organization",1.68296497594573,0.110393060472698,18
"Cancer_vs_Healthy","GO_BP","negative regulation of protein depolymerization",1.68046553344963,0.106079676739611,24
"Cancer_vs_Healthy","GO_BP","macromolecule methylation",-1.68031819248024,0.12058423845432,26
"Cancer_vs_Healthy","GO_BP","negative regulation of secretion by cell",1.67875616311747,0.0777517011528585,17
"Cancer_vs_Healthy","GO_BP","skin epidermis development",1.67864611997677,0.0477599347341784,5
"Cancer_vs_Healthy","GO_BP","amyloid-beta clearance",1.67715203509162,0.0757649018384379,9
"Cancer_vs_Healthy","GO_BP","antigen processing and presentation of peptide antigen",1.6698547721513,0.107415308628947,20
"Cancer_vs_Healthy","GO_BP","response to prostaglandin",1.66882183445151,0.110393060472698,8
"Cancer_vs_Healthy","GO_BP","mitochondrion transport along microtubule",-1.66866510007064,0.0745177258041418,4
"Cancer_vs_Healthy","GO_BP","ERK1 and ERK2 cascade",1.66774633489649,0.060315199615017,42
"Cancer_vs_Healthy","GO_BP","tissue regeneration",1.66749785718037,0.0978858437539466,13
"Cancer_vs_Healthy","GO_BP","intracellular sodium ion homeostasis",-1.66670787115878,0.089900551413177,5
"Cancer_vs_Healthy","GO_BP","sodium ion homeostasis",-1.66670787115878,0.089900551413177,5
"Cancer_vs_Healthy","GO_BP","potassium ion import across plasma membrane",-1.66670787115878,0.089900551413177,5
"Cancer_vs_Healthy","GO_BP","lymphocyte mediated immunity",1.66391723530278,0.079969525150529,31
"Cancer_vs_Healthy","GO_BP","transforming growth factor beta production",1.6586626765068,0.0643181098246751,5
"Cancer_vs_Healthy","GO_BP","regulation of DNA-templated DNA replication",-1.65658571959775,0.144913699685296,9
"Cancer_vs_Healthy","GO_BP","cilium assembly",1.65443938345337,0.0737861354281538,36
"Cancer_vs_Healthy","GO_BP","antimicrobial humoral response",1.65365967944987,0.0953983588031957,15
"Cancer_vs_Healthy","GO_BP","negative regulation of cytoplasmic pattern recognition receptor signaling pathway",-1.65117599029484,0.184433635639087,17
"Cancer_vs_Healthy","GO_BP","collagen metabolic process",1.64517246068879,0.0985684600860235,15
"Cancer_vs_Healthy","GO_BP","tissue remodeling",1.64331746998087,0.128128592935645,12
"Cancer_vs_Healthy","GO_BP","negative regulation of innate immune response",1.64296244182689,0.108080369369607,13
"Cancer_vs_Healthy","GO_BP","positive regulation of release of sequestered calcium ion into cytosol",1.63874599027928,0.076050273916277,6
"Cancer_vs_Healthy","GO_BP","positive regulation of calcium ion transmembrane transport",1.63622529597829,0.109307789066394,13
"Cancer_vs_Healthy","GO_BP","establishment or maintenance of transmembrane electrochemical gradient",-1.6314076958365,0.11131771456233,5
"Cancer_vs_Healthy","GO_BP","exocytosis",1.62926467022368,0.0745177258041418,55
"Cancer_vs_Healthy","GO_BP","response to activity",1.62792610399862,0.109307789066394,19
"Cancer_vs_Healthy","GO_BP","regulation of G2/M transition of mitotic cell cycle",-1.62723554954204,0.11555047572829,5
"Cancer_vs_Healthy","GO_BP","cell-substrate junction organization",1.62700686053684,0.0787740374071088,33
"Cancer_vs_Healthy","GO_BP","embryonic organ development",1.62484056915589,0.108080369369607,15
"Cancer_vs_Healthy","GO_BP","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",1.62479207303248,0.110393060472698,22
"Cancer_vs_Healthy","GO_BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",1.62455875873167,0.0816197562992451,39
"Cancer_vs_Healthy","GO_BP","muscle cell proliferation",1.62207949502339,0.114177257446182,26
"Cancer_vs_Healthy","GO_BP","protein autoubiquitination",-1.62133879864395,0.139904468441318,7
"Cancer_vs_Healthy","GO_BP","transition metal ion transport",1.62023139655659,0.108080369369607,15
"Cancer_vs_Healthy","GO_BP","ameboidal-type cell migration",1.61894706645723,0.0807631185565616,33
"Cancer_vs_Healthy","GO_BP","regeneration",1.61727940621246,0.109904536412796,31
"Cancer_vs_Healthy","GO_BP","response to superoxide",1.61585323380661,0.108080369369607,11
"Cancer_vs_Healthy","GO_BP","removal of superoxide radicals",1.61585323380661,0.108080369369607,11
"Cancer_vs_Healthy","GO_BP","keratinocyte differentiation",1.61218669716315,0.119073412447921,13
"Cancer_vs_Healthy","GO_BP","regulation of endocytic recycling",1.61163821379678,0.108351170318293,7
"Cancer_vs_Healthy","GO_BP","cellular response to prostaglandin stimulus",1.60567383765546,0.09801541366139,5
"Cancer_vs_Healthy","GO_BP","protein quality control for misfolded or incompletely synthesized proteins",-1.60555988651065,0.264479205320698,10
"Cancer_vs_Healthy","GO_BP","chondrocyte differentiation",1.60531800243282,0.09801541366139,5
"Cancer_vs_Healthy","GO_BP","T cell mediated immunity",1.60327349963147,0.130976628392412,19
"Cancer_vs_Healthy","GO_BP","fatty acid derivative metabolic process",-1.60310053933977,0.127545950800571,27
"Cancer_vs_Healthy","GO_BP","cholesterol homeostasis",1.60116650706511,0.131741357440846,19
"Cancer_vs_Healthy","GO_BP","regulation of cell killing",1.60088172632845,0.131741357440846,13
"Cancer_vs_Healthy","GO_BP","regulation of gluconeogenesis",-1.59980948913779,0.146044191111044,11
"Cancer_vs_Healthy","GO_BP","endocytic recycling",1.59894304142214,0.135488035620498,26
"Cancer_vs_Healthy","GO_BP","plasma membrane invagination",1.59816987032077,0.119073412447921,9
"Cancer_vs_Healthy","GO_BP","peroxisome organization",-1.59809840490791,0.159835138168255,7
"Cancer_vs_Healthy","GO_BP","regulation of establishment of cell polarity",1.59787981540118,0.104463109541076,5
"Cancer_vs_Healthy","GO_BP","symbiont entry into host cell",1.59772659472618,0.135488035620498,26
"Cancer_vs_Healthy","GO_BP","cilium organization",1.59725255438858,0.0920764260290982,40
"Cancer_vs_Healthy","GO_BP","regulation of T cell receptor signaling pathway",1.59647780595847,0.119073412447921,9
"Cancer_vs_Healthy","GO_BP","negative regulation of humoral immune response",1.59596933936391,0.0211970223994937,3
"Cancer_vs_Healthy","GO_BP","glycosyl compound biosynthetic process",1.5944624164963,0.119073412447921,7
"Cancer_vs_Healthy","GO_BP","regulation of amyloid-beta clearance",1.5921007982712,0.0246848717581179,3
"Cancer_vs_Healthy","GO_BP","reactive oxygen species metabolic process",1.5899665016966,0.107727261833814,58
"Cancer_vs_Healthy","GO_BP","protein activation cascade",1.58666686857507,0.130976628392412,7
"Cancer_vs_Healthy","GO_BP","response to lipopolysaccharide",1.5850923528604,0.109079335860204,41
"Cancer_vs_Healthy","GO_BP","regulation of neuron projection development",1.58373104312143,0.0787740374071088,50
"Cancer_vs_Healthy","GO_BP","positive regulation of fibroblast proliferation",1.58221418066508,0.110393060472698,6
"Cancer_vs_Healthy","GO_BP","regulation of neural precursor cell proliferation",1.57937775802455,0.110393060472698,5
"Cancer_vs_Healthy","GO_BP","cellular pigmentation",1.57852413751941,0.134818531125402,9
"Cancer_vs_Healthy","GO_BP","regulation of polysaccharide biosynthetic process",1.57826408135479,0.134818531125402,9
"Cancer_vs_Healthy","GO_BP","negative regulation of alpha-beta T cell activation",1.57787126267159,0.110569356152791,5
"Cancer_vs_Healthy","GO_BP","response to interleukin-1",1.57577301927544,0.130290896532513,15
"Cancer_vs_Healthy","GO_BP","positive regulation of calcium ion transport",1.57331752405479,0.166020846987312,20
"Cancer_vs_Healthy","GO_BP","protein heterotetramerization",-1.57285200287225,0.140385479515447,6
"Cancer_vs_Healthy","GO_BP","regulation of tissue remodeling",1.57132989246798,0.119073412447921,6
"Cancer_vs_Healthy","GO_BP","positive regulation of phospholipid metabolic process",-1.57006761457707,0.154205516367041,5
"Cancer_vs_Healthy","GO_BP","regulation of collagen metabolic process",1.56708635464133,0.141696623684653,9
"Cancer_vs_Healthy","GO_BP","negative regulation of lipid metabolic process",1.56604602478271,0.141696623684653,14
"Cancer_vs_Healthy","GO_BP","fibroblast proliferation",1.5642667557934,0.146044191111044,9
"Cancer_vs_Healthy","GO_BP","RNA catabolic process",-1.56360012270564,0.0722717429597981,68
"Cancer_vs_Healthy","GO_BP","regulation of translational fidelity",-1.56324907035513,0.223479355292258,9
"Cancer_vs_Healthy","GO_BP","metabolic compound salvage",1.56263631976989,0.206387470689538,18
"Cancer_vs_Healthy","GO_BP","relaxation of cardiac muscle",-1.5588095917438,0.225996266249224,9
"Cancer_vs_Healthy","GO_BP","acyl-CoA metabolic process",-1.55834652449258,0.0787740374071088,50
"Cancer_vs_Healthy","GO_BP","response to fungus",1.5577939026068,0.149427540129317,9
"Cancer_vs_Healthy","GO_BP","negative regulation of protein catabolic process",1.55481295030297,0.119073412447921,33
"Cancer_vs_Healthy","GO_BP","sensory perception of sound",-1.55463424879669,0.219974190813529,12
"Cancer_vs_Healthy","GO_BP","receptor metabolic process",1.55374045196721,0.170566557071519,13
"Cancer_vs_Healthy","GO_BP","regulation of type 2 immune response",1.55229552238551,0.0745177258041418,3
"Cancer_vs_Healthy","GO_BP","type 2 immune response",1.55229552238551,0.0745177258041418,3
"Cancer_vs_Healthy","GO_BP","renal filtration",1.55206675429027,0.100246551700865,4
"Cancer_vs_Healthy","GO_BP","inositol phosphate metabolic process",1.55204341856966,0.100246551700865,4
"Cancer_vs_Healthy","GO_BP","porphyrin-containing compound catabolic process",1.55119606025607,0.0757649018384379,3
"Cancer_vs_Healthy","GO_BP","cell cycle G2/M phase transition",-1.55065291142992,0.247492784728989,13
"Cancer_vs_Healthy","GO_BP","response to amine",1.54986875034918,0.076050273916277,3
"Cancer_vs_Healthy","GO_BP","endothelium development",1.54905483923622,0.174981732366591,17
"Cancer_vs_Healthy","GO_BP","regulation of dopamine metabolic process",1.54903770144087,0.132735097097455,5
"Cancer_vs_Healthy","GO_BP","acute inflammatory response",1.54832375002199,0.154019680338597,11
"Cancer_vs_Healthy","GO_BP","negative regulation of DNA repair",-1.54831369032824,0.179861955012041,4
"Cancer_vs_Healthy","GO_BP","protein depolymerization",1.54815590543478,0.127545950800571,36
"Cancer_vs_Healthy","GO_BP","regulation of angiogenesis",1.54673031396329,0.0915431249258052,51
"Cancer_vs_Healthy","GO_BP","cellular response to ketone",1.54622540057127,0.18034579673334,17
"Cancer_vs_Healthy","GO_BP","stem cell proliferation",1.5452613685517,0.222088004359125,8
"Cancer_vs_Healthy","GO_BP","proteinogenic amino acid catabolic process",-1.54525661461326,0.156696333514348,37
"Cancer_vs_Healthy","GO_BP","negative regulation of catalytic activity",1.54320244680003,0.161069642056317,34
"Cancer_vs_Healthy","GO_BP","response to ketone",1.54273029451673,0.131741357440846,33
"Cancer_vs_Healthy","GO_BP","G2/M transition of mitotic cell cycle",-1.54210809718953,0.234802555572525,12
"Cancer_vs_Healthy","GO_BP","amine metabolic process",1.54181763319171,0.182217915902433,16
"Cancer_vs_Healthy","GO_BP","hydrogen peroxide-mediated programmed cell death",-1.54040009467099,0.212549154398528,7
"Cancer_vs_Healthy","GO_BP","regulation of stem cell differentiation",-1.54039885716393,0.318873641062199,10
"Cancer_vs_Healthy","GO_BP","biological process involved in symbiotic interaction",1.5401701529017,0.141125598581535,49
"Cancer_vs_Healthy","GO_BP","regulation of receptor internalization",1.54008584721475,0.253314601235012,11
"Cancer_vs_Healthy","GO_BP","positive regulation of osteoblast differentiation",1.53986248088628,0.142874964788227,6
"Cancer_vs_Healthy","GO_BP","cell-cell recognition",1.53979341269552,0.175537696876993,7
"Cancer_vs_Healthy","GO_BP","response to prostaglandin E",1.53916200714829,0.140572532938521,5
"Cancer_vs_Healthy","GO_BP","alpha-beta T cell activation",1.53915695414987,0.143003489022599,32
"Cancer_vs_Healthy","GO_BP","positive regulation of vesicle fusion",1.53829206500876,0.0814897469557293,3
"Cancer_vs_Healthy","GO_BP","morphogenesis of an epithelium",1.53708167156427,0.141696623684653,35
"Cancer_vs_Healthy","GO_BP","heterotypic cell-cell adhesion",1.53532734071915,0.238042145213336,8
"Cancer_vs_Healthy","GO_BP","pentose-phosphate shunt",1.5311948305706,0.184433635639087,9
"Cancer_vs_Healthy","GO_BP","developmental growth",1.53082170991426,0.127545950800571,60
"Cancer_vs_Healthy","GO_BP","stress granule assembly",-1.53020003820504,0.182670206950574,14
"Cancer_vs_Healthy","GO_BP","lamellipodium morphogenesis",1.52977210166493,0.143003489022599,5
"Cancer_vs_Healthy","GO_BP","integrin activation",1.5295123430501,0.143003489022599,5
"Cancer_vs_Healthy","GO_BP","chromosome separation",-1.52657853317699,0.206367430911959,11
"Cancer_vs_Healthy","GO_BP","regulation of chromosome separation",-1.52657853317699,0.206367430911959,11
"Cancer_vs_Healthy","GO_BP","positive regulation of release of cytochrome c from mitochondria",-1.52439341360118,0.135488035620498,3
"Cancer_vs_Healthy","GO_BP","phenol-containing compound metabolic process",1.52284173539672,0.257200357781753,14
"Cancer_vs_Healthy","GO_BP","regulation of adenylate cyclase activity",1.52255587676511,0.171160400092999,6
"Cancer_vs_Healthy","GO_BP","smooth muscle contraction",1.52244012791148,0.257200357781753,14
"Cancer_vs_Healthy","GO_BP","positive regulation of amyloid-beta formation",1.52229182386296,0.171160400092999,6
"Cancer_vs_Healthy","GO_BP","mRNA transcription by RNA polymerase II",1.52131312389387,0.100751420064738,3
"Cancer_vs_Healthy","GO_BP","cardiac myofibril assembly",-1.52007753789521,0.277070273991431,9
"Cancer_vs_Healthy","GO_BP","positive regulation of JNK cascade",1.51899462759664,0.198226978745975,7
"Cancer_vs_Healthy","GO_BP","lung development",1.51872253932885,0.264479205320698,13
"Cancer_vs_Healthy","GO_BP","negative regulation of cell development",1.51753823634952,0.194671393782871,34
"Cancer_vs_Healthy","GO_BP","regulation of postsynaptic membrane neurotransmitter receptor levels",1.51751659054245,0.234237536656892,22
"Cancer_vs_Healthy","GO_BP","progesterone metabolic process",1.5163312383938,0.134818531125402,4
"Cancer_vs_Healthy","GO_BP","copper ion homeostasis",1.51500139816046,0.258978675645342,6
"Cancer_vs_Healthy","GO_BP","DNA-templated DNA replication",-1.51188405034574,0.284085813319271,15
"Cancer_vs_Healthy","GO_BP","respiratory burst",1.51109369349299,0.135488035620498,4
"Cancer_vs_Healthy","GO_BP","regulation of respiratory burst",1.51109369349299,0.135488035620498,4
"Cancer_vs_Healthy","GO_BP","synaptic vesicle exocytosis",1.50994473591652,0.280292428198433,8
"Cancer_vs_Healthy","GO_BP","positive regulation of cholesterol transport",1.50829752244925,0.218715582048171,7
"Cancer_vs_Healthy","GO_BP","phagocytosis, engulfment",1.50427564362813,0.264479205320698,6
"Cancer_vs_Healthy","GO_BP","sarcoplasmic reticulum calcium ion transport",-1.50228940907692,0.231423312269145,24
"Cancer_vs_Healthy","GO_BP","positive regulation of intrinsic apoptotic signaling pathway",1.50047538943753,0.259594577788832,16
"Cancer_vs_Healthy","GO_BP","regulation of fibroblast migration",1.49858251891519,0.286256206554121,9
"Cancer_vs_Healthy","GO_BP","mast cell mediated immunity",1.49847241672038,0.283884128926969,5
"Cancer_vs_Healthy","GO_BP","mast cell degranulation",1.49847241672038,0.283884128926969,5
"Cancer_vs_Healthy","GO_BP","mast cell activation",1.49847241672038,0.283884128926969,5
"Cancer_vs_Healthy","GO_BP","response to ischemia",-1.49617882633477,0.308692849035187,17
"Cancer_vs_Healthy","GO_BP","hair cycle process",1.49537928072992,0.131741357440846,3
"Cancer_vs_Healthy","GO_BP","glutathione metabolic process",1.49506970767259,0.24606702033025,23
"Cancer_vs_Healthy","GO_BP","regulation of gene silencing by regulatory ncRNA",-1.49477872449019,0.235200472094041,11
"Cancer_vs_Healthy","GO_BP","leukocyte mediated cytotoxicity",1.49248293174183,0.284085813319271,18
