"gene","contrast","logFC","P.Value","adj.P.Val","pi_eq2"
"SULT1A1","Cancer_vs_Healthy",1.29240746263577,0.0028863259598108,0.0222898164251563,0.000522073213137026
"RPS21","Cancer_vs_Healthy",-0.086841883068189,0.472490211319813,0.614995389443633,0.936965627149298
"ERAP1","Cancer_vs_Healthy",-0.0911088574140138,0.677551480873611,0.771415586734589,0.96515562475174
"ERGIC1","Cancer_vs_Healthy",0.0593026958932974,0.7220015273435,0.802297959318481,0.980868819079136
"RPS15","Cancer_vs_Healthy",0.184768026633655,0.817916582073701,0.877948403543549,0.96354370090213
"PLIN2","Cancer_vs_Healthy",-0.172840036685074,0.588594797429526,0.706580232407207,0.912462576442902
"EFEMP1","Cancer_vs_Healthy",1.65146379411572,9.58554942214599e-05,0.00268395383820088,2.31092569928333e-07
"IVD","Cancer_vs_Healthy",-0.403938106886784,0.0830846102337538,0.196830282768657,0.366060772036076
"RPL17","Cancer_vs_Healthy",0.253078287160999,0.29632272145336,0.45065851317347,0.7350471181966
"SLC1A4","Cancer_vs_Healthy",-0.526205522779211,0.18684121924391,0.334513274312305,0.413661314200827
"PALM","Cancer_vs_Healthy",NA,NA,NA,NA
"SYNCRIP","Cancer_vs_Healthy",0.16627834669195,0.2487923510559,0.405065572239762,0.793488760030468
"PTBP1","Cancer_vs_Healthy",1.53588454602324,0.00027326022692747,0.00470007590315256,3.36505990290711e-06
"RPS8","Cancer_vs_Healthy",-0.356440426693741,0.016165235307023,0.0658644443643171,0.229861488468545
"SPRYD4","Cancer_vs_Healthy",-0.279770673498241,0.296796549058016,0.450906050556279,0.711884367646178
"DPP3","Cancer_vs_Healthy",0.188669748580637,0.218837287753814,0.37109872458534,0.750759533906912
"CCS","Cancer_vs_Healthy",1.22355098737505,0.00032039505331982,0.00535771728051492,5.30308286222235e-05
"MT-ATP8","Cancer_vs_Healthy",-0.744213100166139,0.0586237266579682,0.156329937754582,0.121111142964494
"OCIAD1","Cancer_vs_Healthy",-0.526276206719899,0.00896262760332608,0.0463295497965841,0.083640273443256
"TNS1","Cancer_vs_Healthy",0.887258837449377,0.00093126700127364,0.010992602642485,0.00204542853822888
"EIF3A","Cancer_vs_Healthy",-0.373518451505475,0.00830431845672251,0.043987843531467,0.167040449604757
"PURA","Cancer_vs_Healthy",0.0496402028115988,0.802360921857795,0.869134097990809,0.98912891097622
"ESYT1","Cancer_vs_Healthy",0.849613924507224,0.00676948774260872,0.038413161199943,0.0143486157166872
"SUCLG2","Cancer_vs_Healthy",-0.176299865761312,0.457757918992458,0.604894857011767,0.871304884651272
"DDOST","Cancer_vs_Healthy",-0.129733307775965,0.522530020029359,0.65739408998469,0.919241535580966
"VARS1","Cancer_vs_Healthy",-0.536460989710434,0.00101038427519698,0.0116411738501164,0.0247186020208928
"RPL27","Cancer_vs_Healthy",-0.494603487191526,0.0271922113067278,0.0935412068951438,0.168139907197847
"MRC1","Cancer_vs_Healthy",NA,NA,NA,NA
"ITGA7","Cancer_vs_Healthy",0.238824717048541,0.135550321721519,0.267127818467487,0.620474817628601
"NPLOC4","Cancer_vs_Healthy",-0.326578414756742,0.0763924522464833,0.188091027617108,0.431746064023819
"FECH","Cancer_vs_Healthy",-0.465978818185551,0.059027288882275,0.157231981889954,0.26750792532451
"GLIPR2","Cancer_vs_Healthy",1.76883029524178,0.0014044542596368,0.0145147032498086,9.00378311933786e-06
"NIBAN1","Cancer_vs_Healthy",0.413595154218232,0.0438463263191216,0.129530344659042,0.274353280336254
"ISOC1","Cancer_vs_Healthy",-0.607457638661543,0.00262098214381064,0.0213943220416814,0.0270287695284955
"ABHD10","Cancer_vs_Healthy",-0.288582318090164,0.186439358961409,0.334285909440858,0.615871418813323
"NDUFA11","Cancer_vs_Healthy",-0.372585672641826,0.215166659499494,0.367496807238609,0.564158993954355
"TRIM54","Cancer_vs_Healthy",-0.365358340841162,0.119403064765517,0.247224918276324,0.460023380425237
"SNRPD3","Cancer_vs_Healthy",0.0164797467440714,0.91310083888132,0.941647460396667,0.99850296509412
"CLTA","Cancer_vs_Healthy",1.36241778679159,0.228290956336988,0.381223732912251,0.133657583390244
"ME2","Cancer_vs_Healthy",-0.31175418199048,0.163780729232392,0.305724027900464,0.568909442569055
"PSMC4","Cancer_vs_Healthy",-0.256101316335709,0.108307127052037,0.232860323161879,0.565945219977838
"RTCA","Cancer_vs_Healthy",-0.204378124571114,0.362620717246705,0.519756361386944,0.812758932377402
"NDUFB5","Cancer_vs_Healthy",-0.926265959865042,0.0120826820681677,0.055313875323475,0.0167329761755102
"ERLIN2","Cancer_vs_Healthy",-0.120213251194571,0.425683442293368,0.579477565291663,0.902425405456746
"PDCD6","Cancer_vs_Healthy",0.179911759290039,0.273544097057443,0.429734109574152,0.791980702474878
"LXN","Cancer_vs_Healthy",2.42948431225835,1.04931061462458e-06,0.00025267399600159,2.97769510612337e-15
"VAMP3","Cancer_vs_Healthy",0.0751967000884761,0.66287420825789,0.762273683612702,0.969554462486092
"LYPLA2","Cancer_vs_Healthy",-0.349369909842558,0.0874168743266084,0.203381481525095,0.42680081124057
"VAMP2","Cancer_vs_Healthy",0.411213993693078,0.0439477955093177,0.129530344659042,0.276666606472398
"RPL7A","Cancer_vs_Healthy",-0.308393551695065,0.0952464114047539,0.215963614559932,0.484265465953577
"UBE2I","Cancer_vs_Healthy",0.292490078445997,0.207075563943905,0.358166100657265,0.630920261284987
"NRAP","Cancer_vs_Healthy",-0.44217808715673,0.183649917731566,0.331097720580121,0.472664333598837
"PSMC5","Cancer_vs_Healthy",-0.148547397807341,0.192382099867394,0.341886418066927,0.782824705164027
"PRKAG1","Cancer_vs_Healthy",-0.615242905599334,0.0387886832610022,0.118820128432806,0.135428723927039
"XRCC6","Cancer_vs_Healthy",0.245036656417739,0.0978439070137047,0.218767906833367,0.56577502724334
"PAICS","Cancer_vs_Healthy",0.0891636672811345,0.497159368138212,0.636448569099848,0.939590110643904
"MTAP","Cancer_vs_Healthy",0.38535682294081,0.029845773417935,0.0988649111298893,0.258395945999395
"SLC16A1","Cancer_vs_Healthy",-0.808379502615814,0.0177265123966532,0.0707884607813282,0.0383904297150873
"HLA-DRA","Cancer_vs_Healthy",0.54328319200652,0.0108322304783861,0.0507471030971862,0.0855648243497233
"FAM114A2","Cancer_vs_Healthy",0.608227521145846,0.00907933993247668,0.0463888053771113,0.0572838784139493
"CPPED1","Cancer_vs_Healthy",0.1142690228554,0.617273226621862,0.726132843041252,0.946363674501179
"RPN2","Cancer_vs_Healthy",-0.156337632556919,0.316853008011996,0.470106003261175,0.83553624785156
"CYB5B","Cancer_vs_Healthy",-1.48272411903394,8.54279401327074e-07,0.00025267399600159,1.00516384542782e-09
"NAMPT","Cancer_vs_Healthy",-0.102180309304899,0.671554326423077,0.770048960965128,0.960132340757982
"CAMK2A","Cancer_vs_Healthy",-0.216633210894159,0.376572015719981,0.53371713587623,0.809309427910174
"SGTA","Cancer_vs_Healthy",-0.148545493979515,0.440391766056697,0.591776435638687,0.885307037644958
"CNN2","Cancer_vs_Healthy",1.3494218072472,0.0103154846334487,0.0491874990046425,0.00208621755278036
"IAH1","Cancer_vs_Healthy",-0.523626010394771,0.04928670677826,0.139047928707053,0.206766092745404
"UBAC1","Cancer_vs_Healthy",-0.279793381480363,0.135782578822344,0.267127818467487,0.571972969483776
"CLTB","Cancer_vs_Healthy",0.0578931772493441,0.774286296651616,0.844500973260825,0.985299265595904
"TMCO1","Cancer_vs_Healthy",0.265414568996889,0.389167243202255,0.546104150134633,0.778423963122069
"HNRNPA1","Cancer_vs_Healthy",0.763815488342317,0.00080405107502857,0.010244206289253,0.00432720738739951
"APOL1","Cancer_vs_Healthy",2.96381933416136,9.74449966704754e-05,0.00269709829864948,1.29243284339671e-12
"SUOX","Cancer_vs_Healthy",-0.291130952529699,0.136137695174549,0.267466722574263,0.559595617765042
"HSPB8","Cancer_vs_Healthy",-0.12466174827312,0.716040516914067,0.798869741828695,0.959215675271621
"PSMD9","Cancer_vs_Healthy",0.56296183303191,0.00479357833577927,0.0308634669319692,0.0494652269358298
"MCEE","Cancer_vs_Healthy",-0.433658295560601,0.162903968477779,0.304323317373539,0.455247562036728
"SIRT3","Cancer_vs_Healthy",-0.167797776569341,0.606342965219125,0.718259260219654,0.919476472690764
"XPNPEP1","Cancer_vs_Healthy",-0.598983794981361,0.00064193756339322,0.00868418905983637,0.0122388303702418
"MAPRE1","Cancer_vs_Healthy",0.299139731307584,0.0304121002803262,0.10029689107338,0.351737693852191
"SRSF1","Cancer_vs_Healthy",-0.101689300302908,0.555762705260996,0.687000305065954,0.942015354247281
"SHMT1","Cancer_vs_Healthy",-0.0215214814013933,0.898902475595772,0.932195159877096,0.997708853464027
"SRSF6","Cancer_vs_Healthy",0.280033500355486,0.195053143063503,0.345061571985572,0.632730903679933
"HNRNPH2","Cancer_vs_Healthy",0.275922379622219,0.199159232472655,0.34954477536017,0.640669012563869
"TMEM205","Cancer_vs_Healthy",-0.417594506344102,0.0332226188474464,0.106241787761821,0.241300879152891
"CKAP4","Cancer_vs_Healthy",0.439367801216019,0.445061151170072,0.596718959920676,0.700691631872055
"G6PD","Cancer_vs_Healthy",1.30564529065711,0.0117336860782624,0.0541278085755861,0.00301554768848214
"ERP29","Cancer_vs_Healthy",-0.107314679555476,0.480157243995149,0.620621923532108,0.924288970875163
"DNM2","Cancer_vs_Healthy",-0.00831562445841882,0.938963209756162,0.961319476655119,0.999476427558972
"CRABP2","Cancer_vs_Healthy",NA,NA,NA,NA
"CACNB1","Cancer_vs_Healthy",-0.682625945130312,0.00682271668803244,0.0384977114147966,0.0332202640749649
"VTA1","Cancer_vs_Healthy",-0.195317988595892,0.287492297528026,0.442316188225808,0.783898730211534
"ACY1","Cancer_vs_Healthy",-0.48809916878248,0.0584744959520533,0.156278120147108,0.250125152926897
"CALD1","Cancer_vs_Healthy",1.35959030507491,0.00045971183951531,0.00696217678964077,2.89966548707308e-05
"GGT5","Cancer_vs_Healthy",1.36620762555558,0.00194893438647349,0.0177095622740685,0.000198289762578252
"RPL35A","Cancer_vs_Healthy",0.0972779941292927,0.675363969580027,0.771415586734589,0.962537786354731
"RANBP1","Cancer_vs_Healthy",0.965614111988462,0.00111683321379548,0.0125085319945094,0.00141089879993488
"STUB1","Cancer_vs_Healthy",-0.52421377300584,0.0180649732585553,0.0716584607048326,0.121957950132229
"METAP2","Cancer_vs_Healthy",-0.424424861336355,0.0373098253623005,0.115775849835592,0.247654524437892
"CARNS1","Cancer_vs_Healthy",0.156239001866805,0.651333782549501,0.753681762796347,0.935209394832408
"BZW1","Cancer_vs_Healthy",-0.229030059184304,0.427146231792506,0.579801649468069,0.822983128580972
"CTSG","Cancer_vs_Healthy",0.998721111466935,0.0367528936155026,0.114638559360272,0.0369084978167584
"MAPK12","Cancer_vs_Healthy",-0.423170057951094,0.114365317180182,0.239634072206319,0.399483053470328
"MTX2","Cancer_vs_Healthy",0.5627241209117,0.157531409228612,0.296722116836324,0.353459077479866
"GCLM","Cancer_vs_Healthy",0.933646088582929,0.00311637273391038,0.0233776496674648,0.0045704142158019
"SYPL1","Cancer_vs_Healthy",-0.0809176148009385,0.659507075060201,0.759126690604668,0.966877980526262
"FERMT2","Cancer_vs_Healthy",0.368116590842572,0.0397529029988171,0.121017687005249,0.305073465627389
"MRRF","Cancer_vs_Healthy",0.0713089941457241,0.790013522535384,0.858075129573841,0.983332562803891
"HNRNPU","Cancer_vs_Healthy",-0.0650530973047196,0.677245506483789,0.771415586734589,0.974966091730251
"NIT1","Cancer_vs_Healthy",-0.563003810476559,0.0197937024373115,0.0756559293159461,0.109884954039342
"KLC1","Cancer_vs_Healthy",-0.0866910059992279,0.561453255468809,0.690366666006975,0.951191025750585
"COQ5","Cancer_vs_Healthy",-0.674316505913634,0.0348317822331594,0.109893509080604,0.103951352948313
"RNF123","Cancer_vs_Healthy",-0.29812632262141,0.112493612608371,0.236787254511327,0.521334228146345
"COPB2","Cancer_vs_Healthy",0.0708720138304635,0.856738126170682,0.901278028754479,0.989101383196116
"SYNM","Cancer_vs_Healthy",0.30498946951602,0.397012676524436,0.553885588105934,0.754465801519825
"SEC23A","Cancer_vs_Healthy",-0.360508149722762,0.0388849124613298,0.118820128432806,0.310173437314304
"USO1","Cancer_vs_Healthy",-0.717741083474991,0.00085837473297664,0.010629446642254,0.0062975837833365
"SARS1","Cancer_vs_Healthy",-0.00676322079420544,0.963748870664388,0.979201384202467,0.999750302458109
"GARS1","Cancer_vs_Healthy",-0.587734543263661,0.00233706433151481,0.0198156722193227,0.0284103678194487
"GMFG","Cancer_vs_Healthy",0.940219863026783,0.111166725535681,0.235021488226444,0.126767104255351
"ASPA","Cancer_vs_Healthy",-0.422346449924166,0.121644302432835,0.250144731219699,0.410763417068621
"PGM2","Cancer_vs_Healthy",1.38293732759783,4.7168438735401e-05,0.00181202866609722,1.03975536306752e-06
"KRAS","Cancer_vs_Healthy",0.514227570212736,0.041408818169448,0.124719164428255,0.194478237093115
"THAP4","Cancer_vs_Healthy",0.125954396796491,0.736781049264048,0.814960388896567,0.962256146994674
"NIF3L1","Cancer_vs_Healthy",0.031472353400634,0.80650686948893,0.870492398802933,0.993254945683857
"GRPEL1","Cancer_vs_Healthy",-0.147171165788688,0.625803468421644,0.734373660798888,0.933343566227089
"RNF7","Cancer_vs_Healthy",-0.693971195035658,0.0339604438749861,0.108027409314355,0.0956175971362417
"RPS11","Cancer_vs_Healthy",-0.446585620983768,0.0781890631416076,0.190667146928067,0.320401782319615
"RPL30","Cancer_vs_Healthy",-0.604528498363091,0.0039090798351984,0.0274433359858826,0.0350219591857862
"LIMS1","Cancer_vs_Healthy",0.411138439341542,0.0137271220444333,0.0604294513400282,0.171509167993413
"DDAH2","Cancer_vs_Healthy",1.50237622910435,6.39302141073666e-05,0.0020803237239262,4.99565726529511e-07
"TLN2","Cancer_vs_Healthy",0.381039030115097,0.0994714102777058,0.220153635982275,0.415034235975769
"ANG","Cancer_vs_Healthy",NA,NA,NA,NA
"PTRHD1","Cancer_vs_Healthy",-0.877836870870045,0.0106076893784921,0.0498892891082207,0.0184849012932434
"FAHD1","Cancer_vs_Healthy",-0.215257794312553,0.41630274405763,0.569577845278848,0.828084927201576
"MCM3AP","Cancer_vs_Healthy",-0.743656688854379,0.073000587630725,0.181409097022483,0.142792383076471
"HSD17B12","Cancer_vs_Healthy",0.192090154402525,0.32656697018118,0.480697865588279,0.80656404066667
"EPB41L2","Cancer_vs_Healthy",1.18665144669352,0.00013454338843482,0.00330592325868438,2.54864249691887e-05
"HNRNPDL","Cancer_vs_Healthy",0.151224047721541,0.379585281440083,0.536302912378638,0.863736871303499
"SEPTIN11","Cancer_vs_Healthy",0.669650028666233,0.00651918675595827,0.0376208420272382,0.0343775215291389
"DHCR24","Cancer_vs_Healthy",-0.159390362372278,0.533104321962064,0.667558610132423,0.904599822326611
"UFM1","Cancer_vs_Healthy",0.468271992372909,0.00634114665492598,0.0368828046982168,0.0935011033203741
"PPP5C","Cancer_vs_Healthy",-0.353492262538563,0.0470855465681069,0.135139447122767,0.339528348303703
"CNBP","Cancer_vs_Healthy",-0.385156394702953,0.197374074746916,0.347424540928781,0.535274406176105
"SELENOP","Cancer_vs_Healthy",0.914831891306296,0.226422237107726,0.379154900525316,0.256956376377922
"ATP6V1E1","Cancer_vs_Healthy",0.184320723825536,0.456559013670612,0.604894857011767,0.865442514800153
"RTN3","Cancer_vs_Healthy",0.410746661517258,0.225629140318947,0.37835304309751,0.542511854468448
"MAPK3","Cancer_vs_Healthy",0.297870566908507,0.194814709964028,0.344936633524544,0.614326467600711
"PUF60","Cancer_vs_Healthy",-0.318027576509067,0.282742080803017,0.43643777600876,0.669155472862453
"PICALM","Cancer_vs_Healthy",1.00894840975391,0.00438221896759097,0.0290988956598391,0.00417437044135506
"COX19","Cancer_vs_Healthy",0.400361906642832,0.0518902487905223,0.143787939111137,0.305892819261994
"ACAT2","Cancer_vs_Healthy",1.84483783768161,2.9263431495635e-06,0.0004156168837555,6.18397096542788e-11
"VKORC1L1","Cancer_vs_Healthy",0.336983886087957,0.201321019004666,0.35205592865885,0.582668916485881
"PDIA4","Cancer_vs_Healthy",0.526810009346484,0.0329877376592431,0.106054035091398,0.165749903255308
"FAM136A","Cancer_vs_Healthy",0.044132804330669,0.838787141864019,0.893321290406262,0.99227154687725
"CD14","Cancer_vs_Healthy",NA,NA,NA,NA
"VPS35","Cancer_vs_Healthy",0.328021791660358,0.130484371898388,0.262057020459815,0.512724315953555
"FOLR2","Cancer_vs_Healthy",NA,NA,NA,NA
"PRKAA1","Cancer_vs_Healthy",-0.547584752394553,0.103965756462212,0.226151347390249,0.289510372504425
"COA6","Cancer_vs_Healthy",-0.493231509126044,0.109903568085661,0.234409027413882,0.33650908915868
"RPL6","Cancer_vs_Healthy",0.242594836709358,0.158854653609433,0.298450002193717,0.639980455796136
"MCU","Cancer_vs_Healthy",-0.504159113658332,0.0447798512382965,0.131179904844061,0.208896432223058
"SMAP1","Cancer_vs_Healthy",0.0992997615275364,0.646476497049263,0.750586019717756,0.957608367652966
"CNRIP1","Cancer_vs_Healthy",1.16505964278626,0.0989976377126841,0.219710886278473,0.0675838650566499
"VPS26A","Cancer_vs_Healthy",0.0898312386144013,0.496626002741135,0.636103943936517,0.939061313815765
"ARPP19","Cancer_vs_Healthy",-0.767863405845922,0.00059480485212051,0.00837596540296028,0.00333549442881894
"ARPC2","Cancer_vs_Healthy",0.549929575717552,0.0160503165153223,0.065589259376436,0.103072392796652
"GSTM4","Cancer_vs_Healthy",0.700489757205663,0.223412416999071,0.375571045758807,0.349990563934491
"OPTN","Cancer_vs_Healthy",-0.642282513761131,0.00987984687692037,0.0480619621810591,0.0515303540694575
"ARF6","Cancer_vs_Healthy",0.174127881146941,0.426969826214305,0.579801649468069,0.86226715776455
"PRDX4","Cancer_vs_Healthy",0.107753049899962,0.504155115321055,0.642670999308153,0.928860260954268
"DYNC1LI2","Cancer_vs_Healthy",1.30740177876407,0.00104917446554603,0.0119158036539204,0.000127365263930558
"CD44","Cancer_vs_Healthy",1.77118565395032,0.040855601748674,0.123748791208562,0.00346951506254039
"TPP2","Cancer_vs_Healthy",-0.0470103375745552,0.741643300975712,0.818458784944782,0.986047478379326
"SPARC","Cancer_vs_Healthy",2.29538766331821,2.52414819410854e-05,0.00126366752922829,2.7930013589298e-11
"HMBS","Cancer_vs_Healthy",1.1228856118181,0.00351720343327849,0.0252818682607003,0.00175654979394097
"AIMP1","Cancer_vs_Healthy",-0.484379403488937,0.0148776830073268,0.0629621453104447,0.130260799457371
"AHSA1","Cancer_vs_Healthy",0.428700701533593,0.0292066008614393,0.0978538318537408,0.219862233188055
"CRIP2","Cancer_vs_Healthy",1.53998566274774,3.63785032342185e-06,0.0004156168837555,4.20512601823421e-09
"ACTR3","Cancer_vs_Healthy",0.603600831903403,0.00105896261708429,0.0119158036539204,0.0160035183716735
"TIPRL","Cancer_vs_Healthy",0.345166847521078,0.0876595523617287,0.203749229813748,0.431607864397525
"PVALB","Cancer_vs_Healthy",0.930043109552155,0.154029733091261,0.291590878367734,0.175564709189531
"PPM1B","Cancer_vs_Healthy",-0.50168512846794,0.0339143682923517,0.108027409314355,0.183111396091421
"HIKESHI","Cancer_vs_Healthy",-0.323826663798037,0.131172602913274,0.263000522743683,0.518005160061592
"QARS1","Cancer_vs_Healthy",-0.410169029830449,0.0484749432854257,0.138151645323522,0.288961451496343
"LGALS3BP","Cancer_vs_Healthy",1.67441959234462,5.18995714841598e-05,0.00187765422901941,6.68938620043089e-08
"USP9X","Cancer_vs_Healthy",-0.28861466426477,0.102186302914562,0.224102565954704,0.517721502469818
"KCTD12","Cancer_vs_Healthy",1.03474017323805,0.00016418965250644,0.00364169611063019,0.000121301519345269
"CORO1C","Cancer_vs_Healthy",1.72858312031951,0.00434212741337099,0.0290036836215431,8.25225283023075e-05
"PITHD1","Cancer_vs_Healthy",1.11948318012212,3.3826095867076e-05,0.00145452212228427,9.88718526328739e-06
"TMX4","Cancer_vs_Healthy",-0.365869645994085,0.05638530121563,0.152557084637345,0.349212283606254
"TGM2","Cancer_vs_Healthy",0.564962375934186,0.049083785565128,0.139047928707053,0.182150031443704
"MMUT","Cancer_vs_Healthy",-0.605605708579844,0.0156520678830728,0.0647597585265278,0.0806533347748282
"TBCB","Cancer_vs_Healthy",-0.196270077690588,0.365996487608956,0.52418686298436,0.820962993133141
"STMN1","Cancer_vs_Healthy",0.665437009630867,0.079510251241927,0.19203679537669,0.185481608288723
"NUDT3","Cancer_vs_Healthy",-0.080449497403162,0.627364395174619,0.734773085399068,0.963186917425423
"KRT5","Cancer_vs_Healthy",NA,NA,NA,NA
"NDUFA3","Cancer_vs_Healthy",-0.535435912918459,0.268865622940624,0.426500935468394,0.494940166714736
"ACAD8","Cancer_vs_Healthy",-0.904085471544377,0.0053400866695446,0.0330563719801115,0.00882082971947246
"SUB1","Cancer_vs_Healthy",0.249186570684838,0.0998741680334198,0.220437210471563,0.563218832202222
"ADK","Cancer_vs_Healthy",0.468618124967275,0.00731181315241769,0.040772402105299,0.099779986368021
"SSB","Cancer_vs_Healthy",0.0899863113909802,0.589243308585079,0.706580232407207,0.953519685871526
"LAMP1","Cancer_vs_Healthy",0.974203469083537,0.00960190109404936,0.0472888112861104,0.0108244393719041
"EIF1AX","Cancer_vs_Healthy",-0.193150467525111,0.277495126760899,0.43198462830092,0.780664647301353
"CSDE1","Cancer_vs_Healthy",-0.61080026366065,0.0181190145512604,0.0716584607048326,0.0863113954942858
"FBLN2","Cancer_vs_Healthy",1.03338091711082,0.00020658020434464,0.00411111679390002,0.000155626297076139
"RAB1A","Cancer_vs_Healthy",1.04621246673758,6.64053253046996e-06,0.00054658140728656,3.82757873142749e-06
"MPP1","Cancer_vs_Healthy",1.29641153889937,0.00013935487739899,0.00338956105835142,1.00275651706971e-05
"NRBP1","Cancer_vs_Healthy",-0.129584906662391,0.626173363397813,0.734449809577172,0.941140986653219
"HMGCL","Cancer_vs_Healthy",-0.0268848199269165,0.906545831689985,0.93769860941129,0.997365706937647
"EYA3","Cancer_vs_Healthy",0.311422091586891,0.272098976185106,0.428805192836214,0.666747615625966
"LAMTOR3","Cancer_vs_Healthy",0.253397313458397,0.246698999771252,0.402566298635393,0.701417907249148
"REXO2","Cancer_vs_Healthy",NA,NA,NA,NA
"DDX1","Cancer_vs_Healthy",-0.210178446273407,0.218135276688491,0.37043000441882,0.726130097305817
"CTSH","Cancer_vs_Healthy",1.26866386715059,0.127960938946217,0.257986026616798,0.073651464060844
"AP2B1","Cancer_vs_Healthy",0.49552102848995,0.00143552184868586,0.0146471890323541,0.0390156256414301
"ITGA6","Cancer_vs_Healthy",0.510839713737102,0.21105483140274,0.36223808554369,0.451725167506244
"HINT3","Cancer_vs_Healthy",-0.993438319897379,0.0003249747197512,0.00539682155283372,0.000342560832293164
"DRG2","Cancer_vs_Healthy",-0.341033958429033,0.25088067849019,0.406815268555136,0.62401916402203
"MPC1","Cancer_vs_Healthy",0.0096976394136874,0.991503512024167,0.99356656552401,0.999917255513605
"FCN3","Cancer_vs_Healthy",NA,NA,NA,NA
"PSMD6","Cancer_vs_Healthy",-0.227707632682634,0.110614853567968,0.23474999442697,0.60571596973581
"LDHD","Cancer_vs_Healthy",-0.403514054199537,0.330892229655614,0.486143068340889,0.640010029891207
"NAP1L1","Cancer_vs_Healthy",-0.0387992433488122,0.741115357036733,0.81825115990117,0.988443086099588
"HLA-A","Cancer_vs_Healthy",0.344993200209611,0.132522441153454,0.264583445599756,0.497961562115617
"HNRNPC","Cancer_vs_Healthy",0.687946120466201,0.0826212468214444,0.196787302023777,0.179894326516249
"APEX1","Cancer_vs_Healthy",0.250809531990566,0.111586111719105,0.235701190368075,0.576941190154915
"FXYD1","Cancer_vs_Healthy",-0.558068672686385,0.0567140033484484,0.153274208824987,0.201592143411295
"COA3","Cancer_vs_Healthy",-0.842116255730296,0.00912726695077347,0.0463888053771113,0.0191588656410125
"CNIH4","Cancer_vs_Healthy",-0.616132080814396,0.00244164983586032,0.0202721749276755,0.0245735513871455
"DTD1","Cancer_vs_Healthy",-0.124901043569761,0.609257097701142,0.72057519217306,0.939985966869824
"ACTR2","Cancer_vs_Healthy",0.596223791403077,0.0004545572299902,0.00692768234061021,0.0101665777119973
"CARHSP1","Cancer_vs_Healthy",1.68699803393681,0.146019896163038,0.281516302812906,0.038937202548074
"RAB12","Cancer_vs_Healthy",-0.148631264586651,0.377731980556938,0.534731692640274,0.865279245576075
"ADD3","Cancer_vs_Healthy",NA,NA,NA,NA
"ECM1","Cancer_vs_Healthy",0.823305343746053,0.208182433410529,0.358842734182214,0.274708039510489
"SLIRP","Cancer_vs_Healthy",-0.229230968956671,0.289712735129283,0.444349214134595,0.75277694293111
"UBXN1","Cancer_vs_Healthy",-0.0962776167774315,0.579535436707714,0.700562917465951,0.948833274995143
"NPEPL1","Cancer_vs_Healthy",-0.413583808817211,0.100922175064994,0.222342724205404,0.387315596102513
"MYL4","Cancer_vs_Healthy",-0.061711861541891,0.895897416470167,0.931083719836065,0.993239013376756
"MSI2","Cancer_vs_Healthy",-0.168767300641523,0.310264724178886,0.464874440463029,0.820769197088076
"VPS29","Cancer_vs_Healthy",0.70736798503555,0.00498384684287808,0.0318288638515414,0.0235142414025324
"RPS14","Cancer_vs_Healthy",0.531026569568326,0.0197669400262055,0.0756559293159461,0.124479710302956
"DDX19A","Cancer_vs_Healthy",-0.514800214102166,0.0459587359989466,0.133561861589777,0.204826808933279
"EIF4E","Cancer_vs_Healthy",0.0673515798619455,0.613371298633693,0.723663932929903,0.967615549914578
"DYNC1I2","Cancer_vs_Healthy",0.127555354844151,0.300299046873547,0.454740359541736,0.857747002798855
"FLOT1","Cancer_vs_Healthy",0.535116199841973,0.0130934163746373,0.0580643584348559,0.0982662867738513
"TNXB","Cancer_vs_Healthy",0.990714943785168,0.0251438528125995,0.0885181251063444,0.0260185989019588
"DHX15","Cancer_vs_Healthy",-0.680413462241031,0.275912905547323,0.431707782038956,0.416383729025147
"SSBP1","Cancer_vs_Healthy",-0.307582467271185,0.178566790093333,0.324764977752829,0.588663367855942
"PPP1R2","Cancer_vs_Healthy",-0.254910630610915,0.287836157371196,0.442316188225808,0.727998357788389
"TIMM44","Cancer_vs_Healthy",-0.484555112401281,0.0988936656161286,0.219682607752433,0.325914548513413
"METTL26","Cancer_vs_Healthy",-0.53261076255292,0.0197477220967558,0.0756559293159461,0.123644275259087
"IBA57","Cancer_vs_Healthy",-0.549441693773399,0.0780117954430799,0.190519678931984,0.246210553312124
"XPO1","Cancer_vs_Healthy",0.0437684164361265,0.764589747642386,0.837258805058147,0.988320602487302
"RPL24","Cancer_vs_Healthy",0.532638883638008,0.0387966706293674,0.118820128432806,0.177148327101831
"FBLN5","Cancer_vs_Healthy",0.284089694589245,0.367155641068801,0.524694827117907,0.752278115049352
"ATP6V1A","Cancer_vs_Healthy",0.185162518356339,0.207864194756221,0.358550845969184,0.747615623884902
"ARMT1","Cancer_vs_Healthy",-0.186443055009537,0.405199914446703,0.559489048991586,0.844992149504824
"MLEC","Cancer_vs_Healthy",-0.12507487490695,0.447737888851689,0.598691471356229,0.904381877937028
"NXN","Cancer_vs_Healthy",-0.379649928597573,0.126433135084836,0.256328978721492,0.45605955323616
"EIF3B","Cancer_vs_Healthy",-0.50430261226467,0.00025857251007417,0.00454483652743516,0.0155187203984287
"DDX39B","Cancer_vs_Healthy",0.393707727027373,0.0309771764654654,0.101487130515429,0.25463113660503
"SNX12","Cancer_vs_Healthy",0.299831250694737,0.341168813265218,0.496695587873425,0.724385266615457
