"gene","contrast","logFC","P.Value","adj.P.Val","pi_eq2"
"UQCRQ","Training_Young",-0.125448751243269,0.154279716434532,0.434935598994302,0.790996126149196
"MYL12B","Training_Young",-0.0803755632015921,0.567056800209425,0.795696524726442,0.95542718946123
"UQCR11","Training_Young",-0.382742321137759,0.0218488993958498,0.142186955201475,0.231435202064914
"CASQ2","Training_Young",0.167874806345925,0.29100934050517,0.602068537147508,0.812837028418561
"HGS","Training_Young",-0.0920946701988576,0.507750137483177,0.753736432902287,0.939489516733807
"HNRNPDL","Training_Young",-0.268914825813148,0.0320394448326269,0.175480327202223,0.396420894611631
"XPO1","Training_Young",0.063915913320276,0.414387650997229,0.69405804174994,0.945248956266707
"ATP2A1","Training_Young",0.0827401490192479,0.513307332468017,0.758237535381428,0.946316883550405
"SYNJ2","Training_Young",-0.0114307055983538,0.961821661993074,0.98583093264051,0.999555144724621
"SYNM","Training_Young",0.121853674650811,0.600308339088076,0.815064264637586,0.939710551541658
"ARPC1B","Training_Young",0.365770559222728,0.0301940326360897,0.169247617602828,0.277971261521502
"ARPC2","Training_Young",NA,NA,NA,NA
"PGRMC2","Training_Young",0.160878301378862,0.229271945326626,0.539674836591901,0.789031500461416
"PFDN6","Training_Young",-0.0516828842300612,0.554605776759221,0.787690096451272,0.969992496655126
"NDUFA1","Training_Young",-0.455999031339605,0.119572114957205,0.382557969010721,0.379664624082084
"SURF4","Training_Young",0.197310927096002,0.145801944032705,0.423894448626206,0.683913795797346
"MAPK13","Training_Young",NA,NA,NA,NA
"TCAP","Training_Young",-0.170472170816886,0.490561765212738,0.740089244036569,0.885669895339931
"PMM2","Training_Young",-0.055901106317112,0.751724389721493,0.890712890188601,0.9841732143403
"EIF3D","Training_Young",-0.012078873605784,0.899481636202399,0.955955381175324,0.998721223031759
"EIF3H","Training_Young",0.0950560779165634,0.614359183004489,0.819925715984404,0.954746904158634
"BCAT2","Training_Young",0.00239718902703956,0.983462825116248,0.995065803846013,0.999960026616143
"STX7","Training_Young",0.196854758802878,0.076591871256059,0.302241756093667,0.603039903527954
"SLC16A3","Training_Young",-0.530313513672407,0.00883117257026867,0.08399603955975,0.0814227536039919
"YKT6","Training_Young",0.131582184281399,0.101416089278512,0.35065957980977,0.73998236457104
"ARPC5","Training_Young",0.239338970754623,0.243869964647128,0.552514484920146,0.713383568536344
"TAPBP","Training_Young",-0.509180627173654,0.127816192244891,0.39492285388124,0.350825243816788
"DHX15","Training_Young",0.193679256661834,0.135044487302794,0.405642946566625,0.678564921017967
"CYB5B","Training_Young",0.0526710699564177,0.765582263277284,0.898098986788489,0.986029088992568
"NDUFS4","Training_Young",-0.329671888517531,0.0252329863043589,0.152617990382896,0.29728567827201
"DYNC1LI2","Training_Young",0.230461605146317,0.0583143090479039,0.255481013232201,0.519467709068733
"PSMD3","Training_Young",0.144610655132489,0.0826385992400217,0.313549342242826,0.697289485672906
"RASA4","Training_Young",-0.192382573521012,0.329499988510438,0.643090971076082,0.807688281293056
"HNRNPR","Training_Young",0.0669131383075374,0.468861064669258,0.723321990664204,0.950579694484036
"TXNL1","Training_Young",0.102883176792695,0.0847611772025311,0.317482289526301,0.775763782900966
"TPD52L2","Training_Young",-0.109808955737979,0.0923906909473442,0.333878048242431,0.769868790862692
"ERI3","Training_Young",-0.413830736349368,0.00851418462187761,0.0836299816597511,0.139132817447229
"AKR7A2","Training_Young",-0.0421509021631756,0.606959125619037,0.815304513190492,0.979174229661896
"LAT","Training_Young",0.0208310492212682,0.892607902100993,0.954354939072374,0.997636226908279
"DENR","Training_Young",-0.012628711552825,0.864873438218804,0.945379078073804,0.99816834299695
"DNPH1","Training_Young",-0.0471824806397159,0.660134805990111,0.841350576493017,0.980595328906523
"TIMM44","Training_Young",0.0287609141977008,0.768334599463151,0.899071428817744,0.992449288245827
"TRAPPC3","Training_Young",0.352508400038184,0.116696168687165,0.378927580132403,0.468953319032491
"CHMP2A","Training_Young",0.0541920040976649,0.455146121014691,0.714587913725779,0.958240471061695
"NDUFB5","Training_Young",-0.323346223219342,0.00896650848280046,0.084533351386809,0.217765209361363
"NDUFB3","Training_Young",-0.392695922265595,0.00434565410527069,0.0600958219031512,0.118160927400247
"NDUFA2","Training_Young",-0.320586800605728,0.00727210523784411,0.0787505432066557,0.206289189964649
"BUB3","Training_Young",0.123178835006504,0.611102802924794,0.816616714397912,0.941139075999355
"ACTN4","Training_Young",-0.720959386902244,0.0798977520136523,0.307591711964647,0.16172307463343
"GSTZ1","Training_Young",-0.134959121138667,0.418630930675863,0.695214517650096,0.889124722955977
"PRKAB2","Training_Young",0.10060196463785,0.243428374925457,0.552514484920146,0.867496511751091
"AP1G1","Training_Young",-0.0147511179243835,0.958630425010572,0.985598718336971,0.999376964542441
"SYNGR2","Training_Young",-0.270509215400647,0.0940382318735804,0.336722495328004,0.527557004475375
"SGTA","Training_Young",-0.107683814224636,0.172552740594706,0.455580725338348,0.827615918732708
"ENSA","Training_Young",-0.092532883788536,0.447468257859244,0.710174377884965,0.928290748667524
"SLC25A20","Training_Young",-0.123542653482911,0.361344261528489,0.659314639541508,0.881829061527775
"NARS1","Training_Young",0.0360139087539331,0.727565136345807,0.880957325229773,0.988611063905269
"LANCL1","Training_Young",-0.20772840985094,0.0341399209564119,0.183066616965249,0.495811908815026
"SLC37A4","Training_Young",0.127945941416822,0.384090362502734,0.677156966548185,0.884769089136005
"IDH3B","Training_Young",0.293335967059626,0.00912940996239546,0.0849115917741383,0.252188042071445
"CALU","Training_Young",0.390491085452169,0.000373923554584098,0.0162464487522899,0.045888329139026
"AHCYL1","Training_Young",0.265419413798526,0.0083863852646169,0.0831518010670978,0.281110095824592
"NDUFS5","Training_Young",-0.388419624576549,0.00845103664682119,0.0833994320733246,0.156592571020784
"TIMM8A","Training_Young",-0.401925416607398,0.0983984264336469,0.345515875846912,0.393782438485518
"PPP1R12B","Training_Young",0.580632423268403,0.0185718368391351,0.130617312201236,0.0988191245439712
"PRPSAP2","Training_Young",-0.233680401555219,0.12200346129277,0.385191639617681,0.611650137361948
"SPAG9","Training_Young",-0.14083860775802,0.325413955593206,0.6409866564004,0.853752895408874
"OPA1","Training_Young",0.118204711441695,0.208605820769394,0.509279251169879,0.830885492601563
"TBC1D4","Training_Young",-0.147586657995241,0.215154695387797,0.519236704598335,0.797118566226465
"SNX3","Training_Young",-0.0559772246855914,0.399106556271,0.68266251303517,0.949882882781342
"SYNCRIP","Training_Young",0.087386267632219,0.347269935904758,0.65383486130761,0.91171819045866
"SELENOF","Training_Young",-0.252516052075842,0.659418901463213,0.841350576493017,0.900192413469807
"KLHL41","Training_Young",0.497984201718833,0.0256591273926502,0.153225811873155,0.161371779802005
"PLIN3","Training_Young",0.260562128228276,0.00380740892570313,0.0555775941793609,0.234209053892866
"KPNA6","Training_Young",0.0235841042225431,0.82561214919392,0.926858088850931,0.99549077136499
"SNX2","Training_Young",-0.054929874518777,0.563221429642166,0.793335297566306,0.968957744303042
"USO1","Training_Young",-0.0904371910468384,0.354451773957624,0.656109843173409,0.910464913950348
"TOM1","Training_Young",-0.0688506674646483,0.460346461938927,0.716879296938917,0.947988708024524
"PFKFB2","Training_Young",0.0557985428910079,0.689608266764649,0.856678242704008,0.979477022562168
"EDF1","Training_Young",-0.109468164115889,0.281521279722867,0.594666469651368,0.870440329668152
"DNAJA2","Training_Young",0.220579916212362,0.00463764056332358,0.0620912131471731,0.305655353479686
"CUTA","Training_Young",-0.181125705620307,0.209520467534716,0.51091881990484,0.75345386082532
"PFDN1","Training_Young",-0.206502560125003,0.0253986889434842,0.152617990382896,0.468370409313451
"NOL3","Training_Young",-0.0883576420669137,0.433608007037226,0.705095391824353,0.928826874140054
"WDR1","Training_Young",0.0135609200415843,0.85147538945194,0.940155731687958,0.997821987104832
"LDB3","Training_Young",-0.0966879882743648,0.319534466956042,0.636043039338636,0.895556136769358
"CLASP2","Training_Young",-0.182744914611394,0.39300876164348,0.679054234026538,0.843099963731679
"COBL","Training_Young",-0.186562032787176,0.470146216549672,0.723460722684781,0.868662577068208
"CPNE3","Training_Young",0.0347499788038839,0.679992608440023,0.855277824359323,0.986687268053718
"CLUH","Training_Young",0.431643630550614,0.171335672172497,0.454543954743395,0.466976772999123
"CAND2","Training_Young",0.196345713894676,0.0818884173789917,0.311264834232623,0.611809042518185
"COQ9","Training_Young",-0.177463165821905,0.0414579756044139,0.206503944835256,0.568429168797197
"GGCT","Training_Young",-0.244245184106202,0.00988183410767607,0.0884481800423064,0.323779039511198
"NDUFS7","Training_Young",-0.53780475589345,0.00155261911628272,0.0347192061960243,0.0308561231963913
"RTN2","Training_Young",0.0609126685891965,0.458270607513623,0.716196889958093,0.953581982997714
"NDUFS2","Training_Young",-0.340172612528228,0.0121875252898222,0.0987645764677907,0.223295970061741
"NIPSNAP2","Training_Young",-0.163394081457334,0.0872698248592142,0.322392217669716,0.671341451471293
"CILP","Training_Young",-0.797975484271216,0.0907883067628594,0.330740070737488,0.14741219668785
"TBCA","Training_Young",0.0126554366026568,0.863275015621592,0.945106293144055,0.998141102740038
"ATP6V1G1","Training_Young",0.0448965159153367,0.606422342261821,0.815304513190492,0.977793988804072
"VPS4B","Training_Young",-0.178536189817198,0.35590716220924,0.656613122730278,0.831567234466614
"MACROH2A1","Training_Young",-0.445772227569844,0.157897834269352,0.439237119162355,0.439195984808476
"SH3BGRL","Training_Young",0.161949379698065,0.41202728805271,0.691868630196533,0.866238538354705
"FLNB","Training_Young",0.399161827171312,0.0191545447450562,0.132445038547588,0.206228406865213
"NDUFS6","Training_Young",-0.417449915895293,0.0019229844089694,0.0392438177442106,0.073484528295519
"CS","Training_Young",-0.000493482675981483,0.995285275741075,0.997182864446015,0.999997667865954
"SEC22B","Training_Young",0.167429419141232,0.0251631513898722,0.152617990382896,0.539810114806897
"MTX2","Training_Young",-0.201885601310806,0.0349937102144269,0.185281558868326,0.508220926787433
"VPS26A","Training_Young",-0.032170232263379,0.732040029359671,0.884473470828957,0.990015636560544
"NDUFB1","Training_Young",-0.292493563428145,0.0401062000526998,0.203140319303072,0.390344764616607
"PMPCB","Training_Young",-0.102072992660965,0.359292710591043,0.658102712537793,0.900789444461402
"NDUFS3","Training_Young",-0.326864805796664,0.00507489111523394,0.0662572740634891,0.177821698127538
"ECI2","Training_Young",0.0528903497468249,0.630793153370226,0.829210261396743,0.97592389564769
"BANF1","Training_Young",-0.217496935550326,0.164431016405804,0.446570623683207,0.675272193030133
"CSDE1","Training_Young",9.25240556846063e-05,0.999158663713549,0.999525597132213,0.999999922123393
"PRKRA","Training_Young",0.129377224206731,0.534801955421113,0.77201942562496,0.922219631858618
"LYPLA1","Training_Young",-0.0908460996866864,0.299390242988004,0.609214221452842,0.896227431760305
"TIPRL","Training_Young",0.149681286434976,0.058545754480113,0.255848598580452,0.653908717289617
"PPM1B","Training_Young",-0.185369148847105,0.138343326212275,0.410593585403125,0.693042958240462
"SLC25A12","Training_Young",-0.0528571383400696,0.526246030362366,0.768589798119121,0.966635720052288
"TCEA3","Training_Young",-0.376968981247291,0.102850406774612,0.351225083019429,0.42426021458954
"EIF3G","Training_Young",-0.138408431766457,0.158678593934809,0.439449808235796,0.775077264268889
"EIF3J","Training_Young",0.131779752459991,0.0374323509305702,0.194759410039749,0.648608829633509
"PSMD10","Training_Young",-0.168939984864384,0.0625304228450846,0.267152335000748,0.626053854131397
"IDH1","Training_Young",-0.151002755532872,0.0415589077052665,0.206517314412459,0.618606496355015
"SCO1","Training_Young",-0.166974374994421,0.336899411212849,0.64837525855797,0.833882097041413
"ALDH1L1","Training_Young",0.128838598424089,0.284349853234179,0.594833830754335,0.850423371554974
"ARL6IP5","Training_Young",0.0820068634461251,0.316718907757847,0.632076033321657,0.910021892183565
"DYSF","Training_Young",0.240910486525227,0.00231376325124965,0.0426536363829615,0.23175909614413
"PIAS2","Training_Young",0.00676539138107302,0.95129598203351,0.983099387529222,0.999662260835608
"DCTN3","Training_Young",-0.19578774132383,0.364876749063477,0.661752309345495,0.820868502083148
"ATP5PD","Training_Young",0.11558141194692,0.162767349613051,0.444911533012526,0.810721768589692
"FLOT1","Training_Young",0.0908235704546279,0.421923536908539,0.696687568406715,0.924618101248933
"ATP5MG","Training_Young",0.0822050616432151,0.34638866977426,0.65383486130761,0.916536581991735
"GLRX3","Training_Young",0.540644965102548,5.33922212923914e-06,0.00192068943582348,0.00141070927441429
"SNCG","Training_Young",0.27346006890849,0.660838192899948,0.84135789308037,0.892900781756428
"DDAH1","Training_Young",-0.133048705079698,0.228027089283554,0.53800986755517,0.821449609849224
"TPPP","Training_Young",NA,NA,NA,NA
"BAIAP3","Training_Young",0.00534516892739134,0.970034561371093,0.988445508011092,0.999837394058849
"TOMM70","Training_Young",0.369140088158918,0.000943067235717173,0.0264310310597,0.0764156672381374
"UFL1","Training_Young",-0.123790020442389,0.24394348765949,0.552514484920146,0.839754850581223
"TMEM63A","Training_Young",0.307229028704597,0.0552692306454064,0.248770712669474,0.410822671410304
"PLPBP","Training_Young",-0.103016789024803,0.178276972191945,0.463784895479541,0.837240517223727
"ERLIN2","Training_Young",-0.235998650615823,0.0565442287545342,0.252348129176286,0.507651084982728
"ENDOD1","Training_Young",0.0404821655179859,0.59704353855049,0.812288361186491,0.979337169515353
"SEC31A","Training_Young",0.14669457381461,0.268470462654771,0.579645933762708,0.824559912799438
"NDUFB6","Training_Young",-0.506065173084775,0.00285127850175154,0.0454044500809223,0.0515328539309725
"MFN2","Training_Young",0.0797296636657556,0.461480323515278,0.716948736163425,0.940206061316546
"NDUFA3","Training_Young",-0.600823364341842,0.000275699720328645,0.0147496530569581,0.0072665953655393
"NDUFB4","Training_Young",-0.444060430966999,0.00235386385367438,0.0426536363829615,0.0680631569722439
"NDUFB8","Training_Young",-0.259509432092607,0.0255634157992713,0.153089173817858,0.38615537202081
"NDUFA7","Training_Young",-0.348477581520054,0.0195936325006838,0.133287428855785,0.254003880247518
"RTN3","Training_Young",0.120459787305769,0.503117104789402,0.751102382292132,0.920583361266151
"LETM1","Training_Young",0.122589136725608,0.285771484440166,0.595924266163918,0.857657372939035
"STBD1","Training_Young",0.143865118703008,0.0852244132934311,0.317627157345376,0.701690288403055
"ZRANB2","Training_Young",-0.0750866872037648,0.811192065339317,0.920197367157714,0.984410866912928
"EPM2A","Training_Young",-0.428221178495587,0.0122615267020099,0.0987645764677907,0.151870804597776
"VAPB","Training_Young",-0.136219412452835,0.0957025784915651,0.339235784130303,0.726410338986997
"NDUFC2","Training_Young",-0.461186369746692,0.00801550699127377,0.0815784281479394,0.107974585589396
"NDUFA10","Training_Young",-0.294829774930122,0.0208634605540599,0.138343829919981,0.319525155132718
"PGLS","Training_Young",-0.0051491585022454,0.970106128937622,0.988445508011092,0.999843736268441
"TACC2","Training_Young",0.146169853371028,0.246007831510623,0.554837405402714,0.814657565079129
"LYPLA2","Training_Young",-0.169235346940557,0.39123780897456,0.678292473335045,0.853152328540354
"IPO7","Training_Young",0.204412494014139,0.082821227885948,0.313676073903176,0.6009725554322
"ARIH2","Training_Young",-0.445471322967364,0.0190516723978193,0.132445038547588,0.171300852660187
"PGM3","Training_Young",0.0274165974747369,0.824255647473853,0.926858088850931,0.994715084153361
"SVIL","Training_Young",0.174912854423408,0.429605964461194,0.702201973015108,0.862619515508693
"AHSA1","Training_Young",0.186555129706207,0.054185490418994,0.247406791523994,0.580496199027173
"H6PD","Training_Young",-0.114280314423866,0.282749339638907,0.594666469651368,0.865577586712535
"MPC2","Training_Young",0.0621905133479039,0.571213998532187,0.798332330395383,0.96577330114704
"ETHE1","Training_Young",-0.325199532928714,0.0870320381519831,0.32207983133005,0.452047587850701
"ACSL3","Training_Young",0.212658124473592,0.01539631645494,0.114762614142851,0.411660751375187
"ASMTL","Training_Young",-0.0273994560618576,0.921606470961825,0.967297674232606,0.997765691284562
"CDS2","Training_Young",0.187803023835684,0.125717888728137,0.393196488624634,0.677429411448112
"SNAP29","Training_Young",0.474808834371583,0.0237716390728428,0.149158165167509,0.169409799060966
"OXSR1","Training_Young",-0.0777944813484233,0.230361386938897,0.54046949700691,0.892070118434004
"LSM8","Training_Young",-0.50207153028904,0.0051526660366531,0.0666529540777654,0.0710029515652774
"AP2A1","Training_Young",0.280201160144234,0.0485074105000102,0.229645443403201,0.428313637412822
"CAVIN2","Training_Young",-0.170464463353397,0.0722965901017917,0.292245062296089,0.639028356923977
"BAG2","Training_Young",0.187484720102592,0.260534912251382,0.571057753443592,0.777112307240653
"BAG3","Training_Young",0.255461871800478,0.0477981868281716,0.228865122352657,0.459875179228465
"MLYCD","Training_Young",-0.198706306655577,0.481044801653976,0.731661485583689,0.864665756026894
"AIFM1","Training_Young",0.00997637713642874,0.885866951337105,0.951401418201968,0.998791708318084
"EML2","Training_Young",0.130535092441214,0.456404168987252,0.714874488234876,0.902678646232643
"BPNT1","Training_Young",0.110037885528342,0.338098426556058,0.64837525855797,0.887517456709543
"DDAH2","Training_Young",0.342090855598361,0.00446865501774194,0.0608969065886186,0.157089436076148
"ABHD16A","Training_Young",0.114724075324489,0.690744178150629,0.856678242704008,0.958441959011907
"TXNDC12","Training_Young",0.394655279454302,0.511248705018714,0.756259520020645,0.767379455103106
"NUDT3","Training_Young",-0.148444823614046,0.134459460513077,0.405476248152024,0.742410146589906
"NDUFB10","Training_Young",-0.400589010865662,0.0033311495593123,0.0511100465231712,0.101760312903198
"CLPTM1","Training_Young",0.434312261314156,0.209805562671362,0.511021196680421,0.507524260530626
"MOCS2","Training_Young",-0.242638260819401,0.120127998664185,0.382589474533512,0.597979753043334
"TOMM40","Training_Young",-0.287217135076371,0.00738052188949152,0.0787505432066557,0.244162001713908
"PEX11B","Training_Young",-0.346766849146803,0.148942729378732,0.426536263152718,0.516690541128359
"CYB5A","Training_Young",0.215032875167225,0.184715406000554,0.474680698231623,0.695463043391078
"ADH1B","Training_Young",-0.814653105627801,0.00214502222671993,0.0415987121605318,0.00669950361202838
"LDHA","Training_Young",0.101044254445767,0.480743726288878,0.731661485583689,0.92866525977408
"ALDH1A1","Training_Young",-0.290336606105026,0.0285367286694692,0.163891266839411,0.356079764086653
"GLUD1","Training_Young",0.358548887210635,0.000512269601245761,0.019578012760338,0.0660989223981306
"CYB5R3","Training_Young",0.196355744074825,0.028148039657852,0.162994984465027,0.496066887250992
"GSR","Training_Young",0.141781072066458,0.0405167889818263,0.2040270721124,0.63472996344236
"MT-CO1","Training_Young",-0.434574645906949,0.0474967552808579,0.228528558793453,0.266018414803499
"MT-CO2","Training_Young",-0.319427931693433,0.0118416865751123,0.0982002984402836,0.24243453130424
"MT-CO3","Training_Young",-0.527188833099046,0.00231236315743853,0.0426536363829615,0.0407717901491056
"SOD1","Training_Young",-0.0330517071992595,0.71867001916731,0.875181015231858,0.989140663305523
"CP","Training_Young",0.117514305981036,0.453755395647249,0.714587913725779,0.911321575441017
"F13A1","Training_Young",0.734899316084405,0.00883106911887765,0.08399603955975,0.0309404458166304
"HPRT1","Training_Young",0.511141040596115,0.000965735184875978,0.0264968061892437,0.0287632004854626
"GOT2","Training_Young",-0.0514798515521839,0.533352798622356,0.77105060708679,0.968159142679173
"PGK1","Training_Young",0.0681915556614321,0.397351259867035,0.68250286365017,0.939003242709022
"AK1","Training_Young",0.134851198511615,0.184723506733334,0.474680698231623,0.796323688102325
"MT-ATP6","Training_Young",0.0806248160052547,0.595651996865932,0.812288361186491,0.959088801109547
"CA2","Training_Young",0.00226581615875077,0.986544783641813,0.995065803846013,0.999969306460919
"ASS1","Training_Young",-0.245321483342327,0.49905957254392,0.747167536671881,0.843238246814907
"CST3","Training_Young",0.196430438466695,0.101427699583416,0.35065957980977,0.637938628518725
"CSTA","Training_Young",0.301570834180836,0.391881316760209,0.678529265098813,0.753888781807837
"JCHAIN","Training_Young",-0.14319230840178,0.759407207400334,0.895148597314047,0.961357455038907
"HLA-B","Training_Young",-0.614984259907647,0.0272768157556875,0.159471241092924,0.109153515593911
"HLA-DRB1","Training_Young",-0.338016796432065,0.129958151756053,0.397052376440733,0.501707631246578
"MB","Training_Young",-0.0854980845601716,0.289514566471612,0.600749870408023,0.899443426217939
"COL1A1","Training_Young",-1.07743633282907,0.00689358488277187,0.0774185183175559,0.00468880579388967
"COL3A1","Training_Young",-1.1300829873547,0.00476555844332909,0.0634000243536566,0.00237725575135037
"COL4A1","Training_Young",-1.39575331653065,0.000309436786886717,0.0151264215357181,1.26387507761971e-05
"CRYAB","Training_Young",0.338345019843413,0.0186418618745817,0.130617312201236,0.259913395614583
"KRT14","Training_Young",-0.101077544991284,0.815399334357525,0.922116401381609,0.979583661321996
"LMNA","Training_Young",-0.35802418028025,0.0369381654924183,0.19324437293868,0.306988089926389
"TNNC2","Training_Young",-0.218461020630713,0.399705321225175,0.68266251303517,0.818456681882821
"APOE","Training_Young",-0.0752808006735144,0.807812458466588,0.917991496087505,0.984061551570226
"LRG1","Training_Young",0.182802476731659,0.439721638125673,0.705095391824353,0.860541907536924
"FN1","Training_Young",-0.227522588569276,0.667943384873692,0.846331183379644,0.912271930161776
"RBP4","Training_Young",-0.167633667323834,0.741065873968994,0.886919116732971,0.951006796157496
"TTR","Training_Young",-0.20683370216415,0.192378864324385,0.484868552529804,0.711114633741593
"PPBP","Training_Young",0.223834392133885,0.505583421698829,0.751736204310561,0.858417666558899
"TFRC","Training_Young",0.0885244095330933,0.781732394822791,0.906343901774687,0.978437371545038
"FTL","Training_Young",-0.519431396268708,0.266543041944907,0.577603232810895,0.503182504878368
"FTH1","Training_Young",-0.674569580717538,0.00722023822415793,0.0787505432066557,0.0359289066457144
"MT2A","Training_Young",-0.232699613011871,0.212665575231826,0.515597507655477,0.697517964795776
"MT-ND1","Training_Young",-0.445070644243895,0.00177646894344757,0.0374035558486791,0.059684125890088
"MT-ND2","Training_Young",-0.445293260411461,0.0294070165739455,0.16706364550928,0.207975193632566
"MT-ND3","Training_Young",-0.478505116204079,0.00419812054632773,0.0584585890213025,0.0728818874271585
"MT-ND4","Training_Young",-0.510611254860585,0.00248287533804093,0.043399836145485,0.0467557104054944
"MT-ND5","Training_Young",-0.241125022238283,0.283187981028078,0.594666469651368,0.73770296351491
"MT-ATP8","Training_Young",0.177321791291906,0.197448406119997,0.494091130552659,0.750012628585396
"CAT","Training_Young",-0.0161513126127666,0.922200066204635,0.967297674232606,0.998692710573886
"ALDOA","Training_Young",0.0197835413479943,0.786121522361644,0.907463502941213,0.995250526244261
"CSTB","Training_Young",-0.0223169263444731,0.846267909182231,0.937647943385412,0.996281804128106
"ANXA1","Training_Young",0.577987586325463,0.00364247130954795,0.0539188358638718,0.0389508770244004
"SOD2","Training_Young",-0.0486510296804674,0.744470974719753,0.8886303173543,0.985746541599813
