"contrast","database","pathway","NES","padj","size"
"CTLvPHE","GO_BP","regulation of release of cytochrome c from mitochondria",-1.25148456865684,0.700122581500133,19
"CTLvPHE","GO_BP","regulation of amyloid-beta clearance",1.25068719078015,0.729230769230769,4
"CTLvPHE","GO_BP","cellular response to ethanol",1.24989123136528,0.726465178963671,7
"CTLvPHE","GO_BP","modified amino acid catabolic process",-1.24969079774232,0.700122581500133,12
"CTLvPHE","GO_BP","glycogen biosynthetic process",-1.24964483825812,0.685510371739577,20
"CTLvPHE","GO_BP","negative regulation of cytosolic calcium ion concentration",1.24865991405578,0.721316638523255,9
"CTLvPHE","GO_BP","negative regulation of actin filament polymerization",1.24807711863868,0.683767816954239,32
"CTLvPHE","GO_BP","S-adenosylmethionine metabolic process",-1.24601021605834,0.723970525643754,9
"CTLvPHE","GO_BP","heterochromatin organization",-1.24536652923961,0.656822692176502,48
"CTLvPHE","GO_BP","response to retinoic acid",-1.24503946857474,0.680073959408325,36
"CTLvPHE","GO_BP","neutrophil degranulation",-1.24478893422717,0.726465178963671,4
"CTLvPHE","GO_BP","regulation of cilium movement",-1.2445465316237,0.633303108628285,1
"CTLvPHE","GO_BP","regulation of flagellated sperm motility",-1.2445465316237,0.633303108628285,1
"CTLvPHE","GO_BP","response to UV-A",-1.24441540084385,0.726465178963671,4
"CTLvPHE","GO_BP","glucocorticoid secretion",1.24341833443991,0.724546874432458,2
"CTLvPHE","GO_BP","proteinogenic amino acid metabolic process",-1.24333798882397,0.629399733637747,60
"CTLvPHE","GO_BP","epidermis development",1.2423137370642,0.629399733637747,84
"CTLvPHE","GO_BP","negative regulation of protein-containing complex disassembly",1.24214702364933,0.65194427939526,43
"CTLvPHE","GO_BP","regulation of calcium ion-dependent exocytosis",-1.24144813157739,0.726465178963671,10
"CTLvPHE","GO_BP","centrosome localization",1.24094686190526,0.723970525643754,17
"CTLvPHE","GO_BP","somite development",-1.23915377816242,0.700122581500133,18
"CTLvPHE","GO_BP","negative regulation of cytoskeleton organization",1.23906571650423,0.633303108628285,82
"CTLvPHE","GO_BP","microtubule organizing center localization",1.23853239405811,0.700122581500133,18
"CTLvPHE","GO_BP","regulation of purine nucleotide metabolic process",-1.2384169575594,0.673916013763991,35
"CTLvPHE","GO_BP","cellular response to xenobiotic stimulus",-1.23799288765034,0.629399733637747,50
"CTLvPHE","GO_BP","acid secretion",1.23648217943639,0.726465178963671,3
"CTLvPHE","GO_BP","response to exogenous dsRNA",1.23613987253972,0.726465178963671,14
"CTLvPHE","GO_BP","Golgi organization",1.23613623524292,0.598807156214619,97
"CTLvPHE","GO_BP","muscle adaptation",1.23588655564789,0.633303108628285,67
"CTLvPHE","GO_BP","interferon-mediated signaling pathway",1.23582369203899,0.700122581500133,21
"CTLvPHE","GO_BP","sarcoplasmic reticulum calcium ion transport",1.23572265967797,0.710019560232025,16
"CTLvPHE","GO_BP","RNA polymerase II transcription initiation surveillance",-1.23445838436518,0.726465178963671,8
"CTLvPHE","GO_BP","collagen metabolic process",1.23423307052191,0.656822692176502,43
"CTLvPHE","GO_BP","cellular response to acidic pH",-1.23421994178813,0.731913675375066,6
"CTLvPHE","GO_BP","cell-cell adhesion mediated by cadherin",1.23385929274768,0.726465178963671,14
"CTLvPHE","GO_BP","positive regulation of protein-containing complex assembly",1.23383795292683,0.609043736100815,95
"CTLvPHE","GO_BP","positive regulation of chromosome segregation",-1.23336475777374,0.703512268028397,12
"CTLvPHE","GO_BP","negative regulation of catabolic process",-1.23325578069082,0.562240428905837,163
"CTLvPHE","GO_BP","vitamin metabolic process",-1.23321787407188,0.726465178963671,10
"CTLvPHE","GO_BP","grooming behavior",-1.23311109671739,0.72838444840852,5
"CTLvPHE","GO_BP","G protein-coupled serotonin receptor signaling pathway",1.23041560005588,0.729230769230769,3
"CTLvPHE","GO_BP","cellular response to toxic substance",-1.22972309173547,0.633303108628285,64
"CTLvPHE","GO_BP","monoacylglycerol metabolic process",1.22783786889782,0.731913675375066,3
"CTLvPHE","GO_BP","tongue development",-1.22738648262923,0.739221190527604,3
"CTLvPHE","GO_BP","magnesium ion homeostasis",-1.22701883469924,0.700122581500133,2
"CTLvPHE","GO_BP","extracellular matrix constituent secretion",1.22646297662163,0.737816267617592,5
"CTLvPHE","GO_BP","response to hyperoxia",-1.22602129769296,0.700122581500133,20
"CTLvPHE","GO_BP","regulation of cell growth involved in cardiac muscle cell development",1.22592996023291,0.710019560232025,20
"CTLvPHE","GO_BP","regulation of B cell proliferation",1.22550258352713,0.726465178963671,10
"CTLvPHE","GO_BP","inflammatory response to antigenic stimulus",-1.2254975218174,0.723970525643754,17
"CTLvPHE","GO_BP","regulation of cardiac muscle cell action potential",1.22536335617611,0.726465178963671,10
"CTLvPHE","GO_BP","protein folding",1.22412246475059,0.631914219789169,137
"CTLvPHE","GO_BP","protein-DNA complex assembly",-1.22394583686727,0.694969966078658,36
"CTLvPHE","GO_BP","negative regulation of D-glucose transmembrane transport",-1.22382996625189,0.732659205445383,11
"CTLvPHE","GO_BP","anatomical structure arrangement",-1.22380915164111,0.73769828814255,6
"CTLvPHE","GO_BP","spindle organization",-1.22361171784608,0.598807156214619,94
"CTLvPHE","GO_BP","epigenetic programming of gene expression",-1.22354982454971,0.729230769230769,10
"CTLvPHE","GO_BP","intracellular copper ion homeostasis",1.22313639465025,0.743871836110826,7
"CTLvPHE","GO_BP","regulation of granulocyte differentiation",1.22262014909893,0.731913675375066,3
"CTLvPHE","GO_BP","regulation of microtubule-based process",1.22257271530263,0.622579007827318,114
"CTLvPHE","GO_BP","response to parathyroid hormone",1.22174691585316,0.735041511594618,9
"CTLvPHE","GO_BP","response to cholesterol",1.22165871493118,0.726465178963671,10
"CTLvPHE","GO_BP","proteinogenic amino acid catabolic process",-1.22118235150124,0.696875214732358,35
"CTLvPHE","GO_BP","response to nutrient",-1.21990697386417,0.629111036089996,115
"CTLvPHE","GO_BP","gastric acid secretion",1.21984839323174,0.678104220087792,1
"CTLvPHE","GO_BP","regulation of gastrulation",-1.2186501545388,0.721316638523255,2
"CTLvPHE","GO_BP","cell migration involved in gastrulation",-1.21816750151309,0.741626634789294,3
"CTLvPHE","GO_BP","positive regulation of microtubule polymerization",1.21806506398006,0.723970525643754,18
"CTLvPHE","GO_BP","amino acid import across plasma membrane",1.21557355965945,0.726465178963671,15
"CTLvPHE","GO_BP","pigment metabolic process",-1.2147666173292,0.714927048260382,21
"CTLvPHE","GO_BP","positive regulation of humoral immune response",-1.21390375503753,0.688835993361369,1
"CTLvPHE","GO_BP","disruption of anatomical structure in another organism",-1.21296538051096,0.741626634789294,6
"CTLvPHE","GO_BP","anatomical structure maturation",-1.21281626169392,0.67739703989704,63
"CTLvPHE","GO_BP","positive regulation of membrane invagination",1.21280067328277,0.729230769230769,2
"CTLvPHE","GO_BP","ribosome biogenesis",-1.21213310081592,0.598807156214619,125
"CTLvPHE","GO_BP","positive regulation of lipid biosynthetic process",1.21162651343323,0.700122581500133,35
"CTLvPHE","GO_BP","substrate adhesion-dependent cell spreading",1.21065800729493,0.691677764001776,55
"CTLvPHE","GO_BP","dentate gyrus development",1.21016352447905,0.739221190527604,8
"CTLvPHE","GO_BP","sensory perception of temperature stimulus",-1.21004842195157,0.742981446587422,6
"CTLvPHE","GO_BP","extracellular exosome biogenesis",-1.20955205028979,0.726465178963671,14
"CTLvPHE","GO_BP","exosomal secretion",-1.20955205028979,0.726465178963671,14
"CTLvPHE","GO_BP","transposable element silencing by heterochromatin formation",-1.20914542986348,0.726465178963671,2
"CTLvPHE","GO_BP","nucleosome organization",-1.20565440456976,0.718446725429593,32
"CTLvPHE","GO_BP","glutamate secretion",1.20503496764738,0.738563891465677,11
"CTLvPHE","GO_BP","muscle cell cellular homeostasis",1.20494139744141,0.740347700715854,12
"CTLvPHE","GO_BP","postsynapse organization",1.20471384241606,0.633303108628285,136
"CTLvPHE","GO_BP","nuclear division",-1.2042484254413,0.622365838591882,132
"CTLvPHE","GO_BP","negative regulation of innate immune response",-1.20419284596521,0.700122581500133,29
"CTLvPHE","GO_BP","regulation of organelle assembly",1.20391929670909,0.656317661983384,110
"CTLvPHE","GO_BP","cellular response to virus",1.20254257919514,0.741626634789294,17
"CTLvPHE","GO_BP","cellular response to phorbol 13-acetate 12-myristate",-1.20233478941916,0.741626634789294,8
"CTLvPHE","GO_BP","regulation of reactive oxygen species metabolic process",-1.20229814378542,0.683059259681546,56
"CTLvPHE","GO_BP","regulation of epidermis development",1.20145559075924,0.742730159565026,10
"CTLvPHE","GO_BP","blastocyst formation",1.20121254098482,0.741626634789294,17
"CTLvPHE","GO_BP","maintenance of gastrointestinal epithelium",1.19971568316358,0.742981446587422,2
"CTLvPHE","GO_BP","regulation of calcium ion transmembrane transport",1.19954947427875,0.698096717809283,53
"CTLvPHE","GO_BP","innate immune response in mucosa",1.19873615985821,0.703014591577162,1
"CTLvPHE","GO_BP","regulation of membrane permeability",1.19866567520325,0.716103840302128,28
"CTLvPHE","GO_BP","protein K48-linked deubiquitination",-1.19821913285025,0.726465178963671,12
"CTLvPHE","GO_BP","outer dynein arm assembly",-1.1973964457651,0.729363336330417,2
"CTLvPHE","GO_BP","collagen biosynthetic process",1.19729399751677,0.726465178963671,27
"CTLvPHE","GO_BP","animal organ regeneration",-1.19699339035619,0.663493840985442,59
"CTLvPHE","GO_BP","central nervous system projection neuron axonogenesis",1.19656961083097,0.741626634789294,8
"CTLvPHE","GO_BP","smooth muscle cell migration",-1.1958079079483,0.683767816954239,50
"CTLvPHE","GO_BP","muscle cell proliferation",-1.19486506343872,0.67475909282632,92
"CTLvPHE","GO_BP","positive regulation of inositol phosphate biosynthetic process",-1.19481062881423,0.732446171689395,2
"CTLvPHE","GO_BP","sensory perception of sound",1.1943680750508,0.715267326846416,36
"CTLvPHE","GO_BP","negative regulation of protein ubiquitination",-1.19377859925704,0.721316638523255,35
"CTLvPHE","GO_BP","eating behavior",1.19372345313698,0.741626634789294,8
"CTLvPHE","GO_BP","organelle fusion",1.19290939847565,0.682969415014036,91
"CTLvPHE","GO_BP","amino sugar metabolic process",-1.19201700429479,0.726465178963671,18
"CTLvPHE","GO_BP","secondary alcohol biosynthetic process",1.19126260149421,0.724754445619305,28
"CTLvPHE","GO_BP","fibroblast proliferation",1.19089583371158,0.724754445619305,38
"CTLvPHE","GO_BP","positive regulation of sodium ion transport",-1.19089133850188,0.726465178963671,15
"CTLvPHE","GO_BP","positive regulation of growth",1.18946188061097,0.672187912434728,102
"CTLvPHE","GO_BP","positive regulation of protein serine/threonine kinase activity",1.18794753622354,0.724754445619305,26
"CTLvPHE","GO_BP","hydrogen peroxide metabolic process",1.18787285198044,0.726465178963671,20
"CTLvPHE","GO_BP","negative regulation of cell development",1.18696365219459,0.700122581500133,63
"CTLvPHE","GO_BP","antigen processing and presentation of peptide antigen via MHC class Ib",1.18667202650191,0.726465178963671,1
"CTLvPHE","GO_BP","regulation of endocytosis",1.18576382545055,0.669028364226246,150
"CTLvPHE","GO_BP","protein catabolic process in the vacuole",-1.18310542333017,0.729942571217376,15
"CTLvPHE","GO_BP","response to arsenic-containing substance",-1.18216817067615,0.726465178963671,24
"CTLvPHE","GO_BP","glycolytic process",-1.18168824383194,0.724826744620204,43
"CTLvPHE","GO_BP","regulation of glial cell proliferation",-1.18043371495044,0.739221190527604,14
"CTLvPHE","GO_BP","regulation of coagulation",-1.17883546172042,0.741626634789294,14
"CTLvPHE","GO_BP","negative regulation of microtubule polymerization",-1.17862845150274,0.739221190527604,12
"CTLvPHE","GO_BP","inner ear morphogenesis",1.17846314499677,0.741626634789294,19
"CTLvPHE","GO_BP","keratinization",1.17789811133369,0.726465178963671,1
"CTLvPHE","GO_BP","regulation of lipid metabolic process",1.17474059096587,0.691677764001776,96
"CTLvPHE","GO_BP","cellular response to vascular endothelial growth factor stimulus",1.17355825181468,0.741626634789294,24
"CTLvPHE","GO_BP","skin epidermis development",1.17256212570073,0.726465178963671,36
"CTLvPHE","GO_BP","protein monoubiquitination",-1.16873672990492,0.739221190527604,24
"CTLvPHE","GO_BP","regulation of synaptic vesicle recycling",1.16864500600614,0.744168660287081,22
"CTLvPHE","GO_BP","endothelial cell proliferation",1.16840713600289,0.726465178963671,49
"CTLvPHE","GO_BP","response to amine",-1.16821667894851,0.729363336330417,27
"CTLvPHE","GO_BP","import across plasma membrane",1.16774277456737,0.723734423280663,78
"CTLvPHE","GO_BP","ribosome disassembly",-1.16749913045237,0.726465178963671,29
"CTLvPHE","GO_BP","receptor-mediated endocytosis",1.1667536016174,0.697059675993244,120
"CTLvPHE","GO_BP","erythrocyte homeostasis",-1.16398018882101,0.723734423280663,53
"CTLvPHE","GO_BP","protein localization to lysosome",-1.15603223080734,0.731255785251466,30
"CTLvPHE","GO_BP","protein-DNA complex organization",-1.15206597923661,0.729363336330417,44
"CTLvPHE","GO_BP","biological process involved in interaction with host",1.15177788619391,0.729230769230769,58
"CTLvPHE","GO_BP","regulation of hemopoiesis",1.14711740777277,0.724754445619305,84
"CTLvPHE","GO_BP","intracellular glucose homeostasis",1.14576153946922,0.726465178963671,82
"CTLvPHE","GO_BP","membraneless organelle assembly",1.14393017891648,0.681599469055915,197
"CTLvPHE","GO_BP","response to insulin",1.14221007727131,0.685510371739577,153
"CTLvPHE","GO_BP","negative regulation of growth",1.135442942567,0.731913675375066,74
"CTLvPHE","GO_BP","ribose phosphate metabolic process",-1.13506922930761,0.678467172874526,152
"CTLvPHE","GO_BP","cellular respiration",-1.1336881702574,0.694969966078658,177
"CTLvPHE","GO_BP","carbohydrate catabolic process",-1.12287153299188,0.739221190527604,83
"CTLvPHE","GO_BP","monocarboxylic acid biosynthetic process",1.11961107265641,0.739221190527604,77
"CTLvPHE","GO_BP","cardiac muscle hypertrophy",1.11728148183081,0.742981446587422,59
"CTLvPHE","GO_BP","regulation of transferase activity",-1.105237645813,0.731913675375066,130
"CTLvPHE","GO_BP","ribonucleotide biosynthetic process",-1.09725725674115,0.7414280739602,71
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_BP",NA,NA,NA,NA
"CTLvPHE","GO_CC","protein-DNA complex",-2.03302045674412,0.0030187385578173,47
"CTLvPHE","GO_CC","U2-type spliceosomal complex",-1.93327680558042,0.00520972608691332,65
"CTLvPHE","GO_CC","myofibril",1.89946458281693,0.00278588450609501,117
"CTLvPHE","GO_CC","proteasome core complex",-1.85528967613195,0.0806738776948393,16
"CTLvPHE","GO_CC","cytoplasmic side of endoplasmic reticulum membrane",-1.85330871828177,0.0477763550310928,37
"CTLvPHE","GO_CC","actin cytoskeleton",1.84070769758534,0.000110499958467751,260
"CTLvPHE","GO_CC","cytoplasmic stress granule",1.81992002504799,0.024406232940669,62
"CTLvPHE","GO_CC","extracellular matrix",1.80230095775729,0.0116621051628044,87
"CTLvPHE","GO_CC","dystrophin-associated glycoprotein complex",1.79457137528996,0.0806738776948393,12
"CTLvPHE","GO_CC","glycoprotein complex",1.79457137528996,0.0806738776948393,12
"CTLvPHE","GO_CC","eukaryotic 48S preinitiation complex",-1.79366381856015,0.116303281176498,16
"CTLvPHE","GO_CC","germ cell nucleus",-1.77829276245323,0.136323742647537,12
"CTLvPHE","GO_CC","U1 snRNP",-1.77698254800407,0.116303281176498,14
"CTLvPHE","GO_CC","clathrin adaptor complex",-1.7722212908225,0.116303281176498,17
"CTLvPHE","GO_CC","cortical actin cytoskeleton",1.7715358782264,0.0496166345671483,48
"CTLvPHE","GO_CC","ribbon synapse",1.74554900504289,0.134277194587054,14
"CTLvPHE","GO_CC","mitotic spindle pole",-1.6995810300173,0.136323742647537,14
"CTLvPHE","GO_CC","nuclear ubiquitin ligase complex",-1.68629047180794,0.17796541265757,12
"CTLvPHE","GO_CC","neuron projection membrane",1.68535001977766,0.136323742647537,18
"CTLvPHE","GO_CC","myosin filament",1.68028540772563,0.116303281176498,10
"CTLvPHE","GO_CC","protein phosphatase type 1 complex",-1.67987095741659,0.136323742647537,9
"CTLvPHE","GO_CC","lumenal side of membrane",1.67012205142063,0.136323742647537,6
"CTLvPHE","GO_CC","protein complex involved in cell adhesion",1.64186732280819,0.136323742647537,13
"CTLvPHE","GO_CC","nucleosome",-1.63729930524297,0.150989516609432,9
"CTLvPHE","GO_CC","euchromatin",-1.63450096605648,0.136323742647537,23
"CTLvPHE","GO_CC","oligosaccharyltransferase complex",-1.62455704503629,0.136323742647537,8
"CTLvPHE","GO_CC","cell leading edge",1.58270197355264,0.00575319485512886,230
"CTLvPHE","GO_CC","postsynaptic membrane",1.57405846190799,0.116303281176498,81
"CTLvPHE","GO_CC","trans-Golgi network transport vesicle",-1.56271791445658,0.203912106728731,22
"CTLvPHE","GO_CC","adherens junction",1.54146625602151,0.136323742647537,75
"CTLvPHE","GO_CC","synaptic cleft",1.53979411493621,0.116303281176498,3
"CTLvPHE","GO_CC","integrin complex",1.53614918031432,0.319768895692116,11
"CTLvPHE","GO_CC","neuron spine",1.52816687025046,0.136323742647537,76
"CTLvPHE","GO_CC","BLOC-1 complex",1.50900063938332,0.313017703426994,11
"CTLvPHE","GO_CC","sarcolemma",1.50825548240583,0.136323742647537,77
"CTLvPHE","GO_CC","leading edge membrane",1.5044263028392,0.141266028172636,65
"CTLvPHE","GO_CC","dendritic spine",1.50250372460976,0.141266028172636,75
"CTLvPHE","GO_CC","cell-substrate junction",1.50225602556908,0.133559248985961,111
"CTLvPHE","GO_CC","postsynaptic specialization, intracellular component",1.48271518637132,0.313017703426994,27
"CTLvPHE","GO_CC","axon cytoplasm",1.47959532236449,0.242289404590594,43
"CTLvPHE","GO_CC","endoplasmic reticulum exit site",1.47240921095013,0.313017703426994,19
"CTLvPHE","GO_CC","mitochondria-associated endoplasmic reticulum membrane contact site",-1.46729094930785,0.319768895692116,20
"CTLvPHE","GO_CC","phagophore assembly site",1.46253829190689,0.319768895692116,27
"CTLvPHE","GO_CC","vesicle coat",-1.4606190938841,0.172855365069882,45
"CTLvPHE","GO_CC","actin-based cell projection",1.45957366788415,0.17796541265757,87
"CTLvPHE","GO_CC","cell cortex",1.45261267883287,0.116303281176498,169
"CTLvPHE","GO_CC","basal part of cell",1.44219254618842,0.152150586626977,89
"CTLvPHE","GO_CC","main axon",1.44167220166549,0.352219105758126,21
"CTLvPHE","GO_CC","pericentriolar material",1.44030075580623,0.359095470431503,7
"CTLvPHE","GO_CC","SMN-Sm protein complex",-1.43978198876968,0.367441205464019,13
"CTLvPHE","GO_CC","nuclear chromosome",-1.42637576514069,0.17796541265757,68
"CTLvPHE","GO_CC","neuromuscular junction",1.41340617834413,0.313017703426994,46
"CTLvPHE","GO_CC","collagenous component of interstitial matrix",1.41184509251342,0.373200472007342,9
"CTLvPHE","GO_CC","acrosomal membrane",1.40879675648895,0.373200472007342,9
"CTLvPHE","GO_CC","other organism part",-1.40622365773042,0.36847555923778,5
"CTLvPHE","GO_CC","Cul2-RING ubiquitin ligase complex",-1.4047891296918,0.370110957004161,7
"CTLvPHE","GO_CC","cyclin-dependent protein kinase holoenzyme complex",-1.40314747020346,0.367441205464019,21
"CTLvPHE","GO_CC","germ plasm",1.40137619232407,0.367441205464019,6
"CTLvPHE","GO_CC","sperm head-tail coupling apparatus",-1.39476760562882,0.234513102937496,2
"CTLvPHE","GO_CC","basal plasma membrane",1.39450993234633,0.201586707380467,80
"CTLvPHE","GO_CC","dendritic spine membrane",1.39238155562249,0.367441205464019,6
"CTLvPHE","GO_CC","peptidase complex",-1.38989289182363,0.288130041059842,75
"CTLvPHE","GO_CC","DNA-directed RNA polymerase complex",-1.38939026475717,0.367441205464019,27
"CTLvPHE","GO_CC","specialized extracellular matrix",1.38546435469299,0.367441205464019,4
"CTLvPHE","GO_CC","collagen trimer",1.37890748971601,0.397872842712126,14
"CTLvPHE","GO_CC","gap junction",1.37785555449862,0.373200472007342,6
"CTLvPHE","GO_CC","nuclear DNA-directed RNA polymerase complex",-1.37767823016789,0.367441205464019,26
"CTLvPHE","GO_CC","lamellipodium",1.37576820068769,0.203912106728731,120
"CTLvPHE","GO_CC","replisome",-1.37380204594747,0.419836045211775,10
"CTLvPHE","GO_CC","solid phase of basement membrane",1.37282919941862,0.419836045211775,8
"CTLvPHE","GO_CC","presynaptic active zone",1.36796602629047,0.319768895692116,40
"CTLvPHE","GO_CC","neuronal cell body membrane",1.36125288538899,0.419836045211775,4
"CTLvPHE","GO_CC","sarcoplasm",1.36115292190926,0.341908460377487,45
"CTLvPHE","GO_CC","brush border",1.36054047037997,0.367441205464019,42
"CTLvPHE","GO_CC","preribosome, large subunit precursor",-1.35440366881383,0.419836045211775,4
"CTLvPHE","GO_CC","coated membrane",-1.34878156549156,0.319768895692116,65
"CTLvPHE","GO_CC","protein folding chaperone complex",1.34809737922499,0.379328584960205,26
"CTLvPHE","GO_CC","proximal dendrite",-1.34585759740627,0.422385068572532,4
"CTLvPHE","GO_CC","chromosome, telomeric region",-1.34484606545085,0.367441205464019,43
"CTLvPHE","GO_CC","mitochondrial inner membrane",-1.34466317127769,0.141266028172636,202
"CTLvPHE","GO_CC","outer membrane",-1.33684148172023,0.203912106728731,117
"CTLvPHE","GO_CC","methyltransferase complex",-1.33289400585651,0.400134952766532,36
"CTLvPHE","GO_CC","voltage-gated potassium channel complex",1.33255832788608,0.416839853300733,3
"CTLvPHE","GO_CC","phagocytic vesicle",1.31709870335362,0.367441205464019,58
"CTLvPHE","GO_CC","protein acetyltransferase complex",-1.31431105855078,0.408191361211495,26
"CTLvPHE","GO_CC","presynaptic active zone membrane",1.30880509436941,0.487742737923287,15
"CTLvPHE","GO_CC","potassium channel complex",1.30378680421697,0.500116326411912,5
"CTLvPHE","GO_CC","ER to Golgi transport vesicle membrane",1.3028685694402,0.451119682845816,20
"CTLvPHE","GO_CC","intercellular bridge",-1.28646271883557,0.538004032258064,17
"CTLvPHE","GO_CC","Cajal body",-1.28055222531415,0.479397178951941,25
"CTLvPHE","GO_CC","endoribonuclease complex",1.28043298737355,0.534916936029467,8
"CTLvPHE","GO_CC","endonuclease complex",1.28043298737355,0.534916936029467,8
"CTLvPHE","GO_CC","glycinergic synapse",1.27895898849728,0.502258610954263,3
"CTLvPHE","GO_CC","apicolateral plasma membrane",1.27563847067306,0.538004032258064,8
"CTLvPHE","GO_CC","dynein complex",1.272270108156,0.49505068574836,18
"CTLvPHE","GO_CC","endosome membrane",-1.27072648890295,0.182868848396767,211
"CTLvPHE","GO_CC","phosphatidylinositol 3-kinase complex",-1.27061740353589,0.538004032258064,3
"CTLvPHE","GO_CC","mitochondrial protein-containing complex",-1.26094411667948,0.319768895692116,117
"CTLvPHE","GO_CC","site of polarized growth",1.25863427855558,0.397872842712126,100
"CTLvPHE","GO_CC","solid phase of interstitial matrix",1.25458089215726,0.500116326411912,17
"CTLvPHE","GO_CC","dopaminergic synapse",-1.24550010942023,0.577494527466088,3
"CTLvPHE","GO_CC","myelin sheath",1.24026404257517,0.527384569776921,27
"CTLvPHE","GO_CC","cytoplasmic side of plasma membrane",1.23603608258743,0.48539937561867,63
"CTLvPHE","GO_CC","complex of collagen trimers",1.23215743534759,0.56859854001393,13
"CTLvPHE","GO_CC","proton-transporting ATP synthase complex",-1.23121237328684,0.56859854001393,13
"CTLvPHE","GO_CC","respiratory chain complex",-1.22892883032318,0.460955220837475,64
"CTLvPHE","GO_CC","apical junction complex",1.22872385496514,0.502258610954263,49
"CTLvPHE","GO_CC","TRAPP complex",-1.22076701484951,0.56859854001393,10
"CTLvPHE","GO_CC","symbiont cell surface",-1.21471225276135,0.577494527466088,2
"CTLvPHE","GO_CC","secretory granule lumen",-1.20955200620734,0.502258610954263,1
"CTLvPHE","GO_CC","spindle microtubule",-1.20084443332833,0.527384569776921,39
"CTLvPHE","GO_CC","GTPase complex",-1.17813222970142,0.601481319322825,16
"CTLvPHE","GO_CC","ciliary basal body",1.1778488918097,0.539466189918679,51
"CTLvPHE","GO_CC","nuclear ribonucleoprotein granule",-1.17702784295172,0.430687128962991,168
"CTLvPHE","GO_CC","GABA-ergic synapse",1.16269501286459,0.577494527466088,46
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_CC",NA,NA,NA,NA
"CTLvPHE","GO_MF","actin binding",2.1512012209598,9.21e-08,210
"CTLvPHE","GO_MF","cytoskeletal motor activity",2.07199228388426,0.0168784883715471,31
"CTLvPHE","GO_MF","transmembrane receptor protein tyrosine kinase activity",-2.04416240021923,0.0094439320019517,12
"CTLvPHE","GO_MF","calmodulin binding",2.03497430178396,0.00392957038326415,61
"CTLvPHE","GO_MF","extracellular matrix binding",1.96504780006857,0.0211949625944393,26
"CTLvPHE","GO_MF","laminin binding",1.90644699849933,0.0676608023426532,16
"CTLvPHE","GO_MF","integrin binding",1.85556014316569,0.0201251618042774,65
"CTLvPHE","GO_MF","growth factor activity",1.81559185916177,0.137294231537235,17
"CTLvPHE","GO_MF","proteoglycan binding",1.7363505447399,0.273692789457456,16
